,fnlwgt,marital-status,occupation,relationship,capital-loss,education-num,workclass,capital-gain,first_name,last_names
42649,138999,Married-civ-spouse,Craft-repair,Husband,0,5,Private,4386,Christian,Shepherd
42650,144608,Never-married,Prof-specialty,Not-in-family,0,13,Private,0,Teresa,Lopez
42651,102308,Married-civ-spouse,Prof-specialty,Husband,2415,15,Self-emp-inc,0,Eugene,Evans
42652,208875,Divorced,Prof-specialty,Not-in-family,0,14,Local-gov,0,Dustin,Larson
42653,286967,Married-civ-spouse,Craft-repair,Husband,0,6,Local-gov,0,Jorge,Andrews
42654,131039,Never-married,Adm-clerical,Not-in-family,0,9,Private,0,Brian,Santiago
42655,188650,Married-civ-spouse,,Husband,0,4,,0,Angela,Wong
42656,167501,Married-civ-spouse,Prof-specialty,Wife,0,10,Self-emp-not-inc,20051,Marie,Cook
42657,173929,Married-spouse-absent,Prof-specialty,Not-in-family,0,16,Self-emp-not-inc,0,Victoria,Nelson
42658,239523,Married-civ-spouse,Exec-managerial,Husband,0,9,Private,0,Danielle,Miller
42659,271962,Divorced,Protective-serv,Not-in-family,0,13,State-gov,0,Richard,Hughes
42660,408473,Never-married,Sales,Not-in-family,0,8,Private,0,Chelsea,Clark
42661,201635,Never-married,Exec-managerial,Not-in-family,0,,Private,0,Lori,Harvey
42662,294009,Married-civ-spouse,Prof-specialty,Husband,0,13,Private,15024,Ryan,Guerra
42663,141706,Never-married,Adm-clerical,Not-in-family,0,10,Private,0,Mary,Adams
42664,166715,Married-civ-spouse,Exec-managerial,Husband,0,10,Private,0,Robin,Johnson
42665,227910,Married-civ-spouse,Prof-specialty,Wife,0,11,State-gov,0,Monica,Perez
42666,29623,Never-married,Other-service,Unmarried,0,8,Federal-gov,0,Colton,Russell
42667,147171,Married-civ-spouse,Other-service,Wife,0,10,Private,0,Kerri,Ferguson
42668,156890,Married-civ-spouse,Exec-managerial,Husband,0,9,Self-emp-not-inc,0,Mr.,Larry
42669,194668,Married-civ-spouse,Exec-managerial,Husband,0,9,Self-emp-not-inc,0,Katherine,Walker
42670,42162,Widowed,Exec-managerial,Not-in-family,0,9,Self-emp-not-inc,0,Richard,Butler
42671,38950,Never-married,Craft-repair,Not-in-family,0,13,Private,0,Joseph,Andrade
42672,141118,Married-spouse-absent,Prof-specialty,Not-in-family,0,13,Private,0,William,Lindsey
42673,74883,Never-married,Tech-support,Not-in-family,0,13,Private,0,Eugene,Wilson
42674,38472,Widowed,Sales,Not-in-family,0,10,Self-emp-inc,14084,Kimberly,Ryan
42675,264148,Married-civ-spouse,Farming-fishing,Husband,0,9,Self-emp-not-inc,0,Scott,Farley
42676,164529,Never-married,Farming-fishing,Own-child,0,7,Private,0,Monique,Franco
42677,511361,Never-married,Other-service,Own-child,0,10,Private,0,Tonya,Kennedy
42678,251579,Never-married,Other-service,Own-child,0,10,Private,0,Angelica,Hicks
42679,584790,Married-civ-spouse,Other-service,Husband,0,11,Private,0,Jared,Chapman
42680,370119,Married-civ-spouse,Sales,Husband,2415,13,Private,0,Mark,Rodriguez
42681,201871,Never-married,Other-service,Own-child,0,8,Private,0,Zachary,Pearson
42682,158712,Divorced,?,Not-in-family,0,9,?,0,Sheryl,Richardson
42683,122109,Divorced,Exec-managerial,Unmarried,0,13,Private,0,Mrs.,Catherine
42684,542610,Never-married,Transport-moving,Other-relative,0,9,Private,0,Jeffrey,Brown
42685,165815,Married-civ-spouse,Craft-repair,Husband,0,11,Private,0,Dr.,Teresa
42686,162264,Never-married,Machine-op-inspct,Not-in-family,0,9,Private,0,Jerry,Reese
42687,197932,Married-civ-spouse,Handlers-cleaners,Wife,0,9,Private,0,Beth,Short
42688,58441,Never-married,Prof-specialty,Not-in-family,0,13,Local-gov,0,Travis,Graham
42689,268520,Never-married,Adm-clerical,Own-child,0,9,State-gov,0,Frank,Larson
42690,35576,Widowed,Craft-repair,Not-in-family,0,9,Private,0,Heather,Rivera
42691,348592,Never-married,Craft-repair,Not-in-family,0,9,Private,0,Michael,Johnston
42692,200559,Married-civ-spouse,Farming-fishing,Husband,0,11,Private,0,Todd,Hurst
42693,194980,Separated,Adm-clerical,Unmarried,0,9,Private,0,Denise,Dominguez
42694,186239,Never-married,Adm-clerical,Unmarried,0,10,Private,0,Stacy,Reynolds
42695,107231,Married-civ-spouse,Craft-repair,Husband,0,12,Private,0,Holly,Mathews
42696,62507,Never-married,Prof-specialty,Own-child,0,13,Private,0,Amber,Rosales
42697,117363,Never-married,Adm-clerical,Not-in-family,0,13,Private,0,Kenneth,Rivers
42698,441637,Married-civ-spouse,Tech-support,Husband,0,9,Private,0,Julie,Hines
42699,166304,Married-civ-spouse,Transport-moving,Husband,0,9,Private,0,Michelle,Wilson
42700,116641,Married-civ-spouse,Exec-managerial,Wife,0,13,Private,15024,Travis,Schmidt
42701,173047,Divorced,Adm-clerical,Unmarried,213,13,Private,0,Zachary,Murphy
42702,112650,Married-civ-spouse,Protective-serv,Husband,0,9,Local-gov,0,Tracy,Maxwell
42703,220836,Never-married,Other-service,Not-in-family,0,7,Private,0,Stephanie,Zavala
42704,37778,Married-civ-spouse,Exec-managerial,Husband,0,10,Private,0,Anna,Pace
42705,157332,Divorced,Tech-support,Not-in-family,0,11,Private,0,William,Foster
42706,348326,Married-civ-spouse,Transport-moving,Husband,0,9,Self-emp-inc,0,Richard,Williams
42707,106615,Never-married,Exec-managerial,Own-child,0,13,Private,0,Natalie,Lucero
42708,102828,Married-civ-spouse,Handlers-cleaners,Husband,0,11,Private,0,Dr.,Christina
42709,197748,Divorced,Sales,Unmarried,0,7,Private,0,Michael,Reed
42710,390316,Married-civ-spouse,Craft-repair,Husband,0,5,Private,0,Jeremy,Adams
42711,252284,Married-civ-spouse,Protective-serv,Husband,0,10,State-gov,0,Barbara,Davis
42712,142022,Married-civ-spouse,Adm-clerical,Wife,0,9,State-gov,0,Sarah,Jennings
42713,118584,Divorced,Exec-managerial,Not-in-family,0,10,Self-emp-inc,0,Caleb,Taylor
42714,30529,Married-civ-spouse,Exec-managerial,Husband,1887,13,Private,0,Heidi,Gordon
42715,355700,Separated,Adm-clerical,Unmarried,0,9,State-gov,0,Mr.,Steven
42716,177087,Widowed,Exec-managerial,Not-in-family,2444,9,Private,0,Carl,Leach
42717,140764,Never-married,Adm-clerical,Own-child,0,10,State-gov,0,Stephanie,Sanders
42718,174981,Married-civ-spouse,Exec-managerial,Husband,0,14,Local-gov,0,Alyssa,Ferguson
42719,196373,Married-civ-spouse,Exec-managerial,Husband,0,13,Self-emp-inc,0,Catherine,Brock
42720,109938,Married-civ-spouse,?,Wife,0,7,?,0,Kathryn,Burton
42721,118306,Never-married,Handlers-cleaners,Own-child,0,9,Private,0,Frank,Ross
42722,277772,Divorced,Adm-clerical,Unmarried,0,10,Federal-gov,0,Alexis,Kelley
42723,205970,Never-married,Craft-repair,Own-child,0,10,Private,0,Robin,Mcdaniel
42724,75804,Married-civ-spouse,Farming-fishing,Husband,0,9,Self-emp-not-inc,0,Michael,Bowman
42725,29825,Married-civ-spouse,?,Husband,0,9,?,0,Carl,Noble
42726,38455,Never-married,,Not-in-family,0,10,,0,Ashley,Little
42727,91251,Married-civ-spouse,Other-service,Husband,0,9,Private,0,Trevor,Ramos
42728,304651,Married-civ-spouse,Adm-clerical,Husband,0,9,Private,0,Benjamin,Vincent
42729,140500,Never-married,Sales,Unmarried,0,6,Private,0,Tyler,Clark
42730,213258,Never-married,Prof-specialty,Own-child,0,13,Local-gov,0,Ashley,Bowman
42731,111394,Married-civ-spouse,Prof-specialty,Husband,0,13,Private,0,Kristen,Hamilton
42732,135845,Never-married,Sales,Not-in-family,0,10,Private,0,Mckenzie,Miller
42733,177147,Never-married,Handlers-cleaners,Not-in-family,0,10,Private,0,Erica,Johnson
42734,135603,Never-married,Exec-managerial,Not-in-family,0,14,Private,0,Jennifer,Edwards
42735,190290,Married-civ-spouse,Farming-fishing,Husband,0,9,Self-emp-not-inc,0,William,Page
42736,478972,Married-civ-spouse,,Husband,0,9,,0,Travis,Klein
42737,356934,Married-civ-spouse,Exec-managerial,Husband,0,15,Private,0,Pamela,Harris
42738,320376,Married-civ-spouse,Sales,Wife,0,9,Self-emp-not-inc,0,Seth,Lee
42739,169037,Married-civ-spouse,Transport-moving,Wife,0,9,Private,0,Jennifer,Raymond
42740,268598,Married-civ-spouse,Craft-repair,Husband,0,4,Private,0,Kristen,Brooks
42741,160731,Never-married,Craft-repair,Not-in-family,0,9,Self-emp-inc,0,Christopher,Jimenez
42742,277192,Married-civ-spouse,Farming-fishing,Wife,0,3,Private,0,Anthony,Powell
42743,349230,Married-civ-spouse,Exec-managerial,Husband,0,11,Self-emp-inc,0,Denise,Thomas
42744,165737,Married-civ-spouse,Prof-specialty,Husband,0,,Private,0,David,Vargas
42745,403391,Married-civ-spouse,Exec-managerial,Husband,0,13,Self-emp-not-inc,0,Alan,Ayala
42746,250648,Married-civ-spouse,Prof-specialty,Husband,0,14,Private,0,Lawrence,Schmidt
42747,189878,Married-civ-spouse,Protective-serv,Husband,0,10,Local-gov,0,Diana,Peterson
42748,189679,Married-civ-spouse,Prof-specialty,Husband,0,13,Self-emp-inc,0,Andrea,Peters
42749,292023,Never-married,Machine-op-inspct,Own-child,0,9,Private,0,Kimberly,Walker
42750,50122,Married-civ-spouse,Sales,Husband,0,9,Self-emp-inc,0,Anthony,York
42751,228500,Married-civ-spouse,Machine-op-inspct,Husband,0,9,Private,0,Madeline,Smith
42752,170277,Never-married,Other-service,Not-in-family,0,9,Private,0,Richard,Mccann
42753,176711,Never-married,Craft-repair,Not-in-family,0,9,Private,0,Tiffany,Whitney
42754,298624,Married-civ-spouse,Exec-managerial,Husband,0,10,Self-emp-inc,0,Daniel,Anderson
42755,200471,Married-civ-spouse,Craft-repair,Husband,0,10,Self-emp-not-inc,0,William,White
42756,129707,Married-civ-spouse,Sales,Husband,1848,10,Private,0,Danny,Sullivan
42757,165050,Married-civ-spouse,Craft-repair,Husband,0,6,Private,0,Clifford,Villa
42758,167558,Married-civ-spouse,,Wife,0,4,,0,Devin,Robinson
42759,187034,Divorced,Exec-managerial,Not-in-family,0,10,Local-gov,0,Jill,Rodriguez
42760,187937,Never-married,,Other-relative,0,10,,0,Deborah,Peck
42761,122390,Married-civ-spouse,Sales,Husband,0,11,Private,15024,Karen,Peters
42762,82847,Separated,Other-service,Unmarried,0,9,Private,0,Victor,Ford
42763,278940,Never-married,Machine-op-inspct,Not-in-family,0,9,Private,0,Ryan,Watts
42764,212894,Married-civ-spouse,Exec-managerial,Husband,0,13,Private,15024,Thomas,Myers
42765,102576,Married-civ-spouse,Prof-specialty,Husband,0,14,Self-emp-inc,0,Stephanie,Barnes
42766,39140,Married-civ-spouse,Farming-fishing,Husband,0,9,Self-emp-not-inc,0,Cheyenne,Farmer
42767,115922,Married-civ-spouse,Exec-managerial,Husband,0,13,Self-emp-inc,0,Kimberly,Barnes
42768,167474,Married-civ-spouse,Sales,Husband,0,9,Private,0,Anna,Davenport
42769,183804,Never-married,Adm-clerical,Own-child,0,10,Federal-gov,0,Jesus,Gomez
42770,177783,Never-married,Farming-fishing,Not-in-family,0,4,Self-emp-not-inc,0,Darren,Malone
42771,44121,Divorced,Prof-specialty,Not-in-family,1876,14,Private,0,Shannon,Vega
42772,151029,Married-civ-spouse,Exec-managerial,Husband,0,9,Self-emp-inc,0,Laurie,Moore
42773,111377,Married-civ-spouse,,Husband,0,13,,0,Jerry,Wallace
42774,266275,Divorced,Other-service,Unmarried,0,9,Private,0,Kimberly,Petersen
42775,134042,Married-civ-spouse,Exec-managerial,Wife,0,14,Local-gov,0,Brett,Curtis
42776,167725,Married-civ-spouse,Craft-repair,Husband,0,9,Private,0,Nancy,Hughes
42777,51089,Never-married,Craft-repair,Not-in-family,0,13,Private,0,Alexis,Mathis
42778,230936,Married-civ-spouse,Sales,Husband,0,13,Private,0,Connor,White
42779,340126,Never-married,Craft-repair,Own-child,0,9,Private,0,Seth,Dalton
42780,107164,Married-civ-spouse,Tech-support,Husband,0,9,Private,0,Johnathan,Willis
42781,31481,Married-spouse-absent,Other-service,Unmarried,0,13,Private,0,Jade,Patel
42782,203710,Never-married,Machine-op-inspct,Not-in-family,0,13,Private,0,Thomas,King
42783,208613,Separated,Tech-support,Not-in-family,0,13,Private,0,Crystal,Cowan
42784,232060,Never-married,Other-service,Not-in-family,0,10,Private,0,Bobby,French
42785,221396,Married-civ-spouse,Adm-clerical,Husband,0,10,Private,0,Ryan,Morales
42786,120617,Separated,Protective-serv,Unmarried,0,9,Local-gov,0,Matthew,Wall
42787,109494,Married-civ-spouse,Adm-clerical,Husband,1485,10,Private,0,Patricia,Scott
42788,233838,Married-civ-spouse,Transport-moving,Husband,0,9,Private,0,Kimberly,Morgan
42789,136244,Married-civ-spouse,Adm-clerical,Wife,0,10,Private,0,Roy,Johnson
42790,349365,Never-married,Other-service,Not-in-family,0,9,State-gov,0,Darren,Harmon
42791,133758,Divorced,Exec-managerial,Not-in-family,1974,9,Private,0,Thomas,Flores
42792,161558,Married-spouse-absent,Transport-moving,Not-in-family,0,6,Private,0,Ralph,Eaton
42793,251120,Never-married,Craft-repair,Not-in-family,0,4,Private,0,Glenda,Armstrong
42794,175255,Married-civ-spouse,Other-service,Wife,0,9,Local-gov,0,Daniel,Page
42795,271935,Never-married,?,Other-relative,0,7,?,0,Jamie,Escobar
42796,52156,Married-civ-spouse,Protective-serv,Husband,0,10,Local-gov,0,Jennifer,Galloway
42797,191479,Divorced,Exec-managerial,Own-child,0,10,Private,0,Courtney,Stuart
42798,188069,Never-married,Prof-specialty,Not-in-family,0,14,Private,13550,Leroy,Golden
42799,262245,Never-married,?,Own-child,0,11,?,3418,Dennis,Blake
42800,355124,Never-married,Machine-op-inspct,Not-in-family,2001,9,Private,0,Kelli,Villarreal
42801,57970,Divorced,Handlers-cleaners,Not-in-family,0,4,Private,0,Joseph,Graves
42802,196571,Married-civ-spouse,Sales,Husband,0,13,Private,0,Theresa,Davidson
42803,57711,Never-married,Priv-house-serv,Not-in-family,0,9,Private,0,Jillian,Stone
42804,272471,Widowed,Transport-moving,Unmarried,0,10,State-gov,0,Eric,Wilson
42805,197886,Married-civ-spouse,Sales,Husband,0,10,Private,15024,Jennifer,Schmidt
42806,262425,Married-civ-spouse,Prof-specialty,Husband,0,10,Private,0,Zachary,Villa
42807,39803,Never-married,Other-service,Own-child,1719,10,Private,0,Ricardo,Aguilar
42808,45880,Married-civ-spouse,Sales,Husband,0,13,Self-emp-not-inc,0,Patrick,Conley
42809,230684,Married-civ-spouse,Machine-op-inspct,Husband,0,9,Private,0,Adam,Hoffman
42810,152109,Divorced,Protective-serv,Not-in-family,0,11,State-gov,0,Diana,Rodriguez
42811,166740,Divorced,Prof-specialty,Not-in-family,0,13,Private,0,Mary,Graves
42812,409246,Married-civ-spouse,Farming-fishing,Husband,0,9,Private,0,Sheila,Faulkner
42813,106113,Married-civ-spouse,Exec-managerial,Husband,0,10,Private,0,Richard,Gonzales
42814,375606,Married-civ-spouse,Exec-managerial,Husband,0,13,Local-gov,0,Eileen,Chambers
42815,182907,Married-civ-spouse,Transport-moving,Husband,0,9,Private,0,Derrick,Harmon
42816,192384,Never-married,Craft-repair,Not-in-family,0,9,Private,0,Desiree,Sanchez
42817,174907,Never-married,Sales,Own-child,0,,Private,0,Emily,Pierce
42818,134566,Married-civ-spouse,Exec-managerial,Husband,0,13,Private,0,Jodi,Campbell
42819,279340,Widowed,Other-service,Unmarried,0,4,Private,0,Whitney,Mendoza
42820,277314,Married-civ-spouse,Sales,Husband,1902,12,Private,0,Paul,Gomez
42821,116207,Married-civ-spouse,Prof-specialty,Husband,0,9,Self-emp-not-inc,0,Teresa,Barajas
42822,359696,Married-civ-spouse,Protective-serv,Husband,0,13,Private,15024,Frederick,Harris
42823,193235,Married-civ-spouse,Adm-clerical,Husband,0,12,Private,0,Jordan,Sandoval
42824,241885,Married-civ-spouse,Transport-moving,Husband,0,9,Private,0,Jermaine,Taylor
42825,44419,Never-married,Tech-support,Unmarried,0,10,Private,0,Patrick,Gould
42826,20956,Married-civ-spouse,Craft-repair,Husband,0,9,Private,0,Erika,Reeves
42827,298717,Married-civ-spouse,Exec-managerial,Husband,0,9,Local-gov,0,Heather,Mcpherson
42828,441620,Never-married,Other-service,Not-in-family,0,13,Private,0,Bryan,Morales
42829,112131,Married-civ-spouse,Exec-managerial,Husband,0,10,Private,0,Mr.,Jason
42830,187792,Divorced,Protective-serv,Not-in-family,0,10,Local-gov,0,Alex,Richards
42831,25803,Married-civ-spouse,Sales,Husband,0,10,Private,0,Jon,Newman
42832,247119,Widowed,Machine-op-inspct,Unmarried,0,4,Private,0,Kyle,Davis
42833,20534,Never-married,Exec-managerial,Not-in-family,0,13,State-gov,0,Julie,Lane
42834,214542,Never-married,Transport-moving,Own-child,0,7,Private,0,Jordan,Turner
42835,134004,Married-civ-spouse,Exec-managerial,Wife,0,10,Private,0,Maria,Huff
42836,176761,Never-married,Craft-repair,Other-relative,0,9,Private,0,Gabriel,Daniels
42837,174040,Separated,Craft-repair,Not-in-family,0,10,Federal-gov,0,Jeffrey,Lyons
42838,121775,Married-civ-spouse,Farming-fishing,Husband,0,13,Private,0,Sheri,Gilbert
42839,157305,Never-married,Machine-op-inspct,Not-in-family,0,1,Private,0,Joseph,Ryan
42840,517000,Never-married,Adm-clerical,Not-in-family,0,13,Private,0,Glenn,Hill
42841,226246,Divorced,Handlers-cleaners,Not-in-family,0,9,Private,0,Kathy,Palmer
42842,237294,Widowed,Sales,Not-in-family,0,9,Self-emp-inc,0,Craig,Lee
42843,163189,Married-civ-spouse,Other-service,Other-relative,0,10,Local-gov,0,Andrew,Schultz
42844,265954,Separated,Other-service,Not-in-family,0,9,Private,0,Mary,Merritt
42845,140092,Married-civ-spouse,Craft-repair,Husband,0,,Private,0,Katrina,Flores
42846,298449,Married-civ-spouse,Prof-specialty,Husband,2179,16,Self-emp-inc,0,Alexa,Mata
42847,212600,Separated,Protective-serv,Not-in-family,0,10,Local-gov,0,Terri,Palmer
42848,176729,Married-civ-spouse,Craft-repair,Husband,0,13,Private,0,Lynn,Jimenez
42849,195000,Divorced,Prof-specialty,Not-in-family,0,,Self-emp-not-inc,0,Yolanda,Obrien
42850,183789,Never-married,Sales,Own-child,0,9,Private,0,Joe,Lucas
42851,381153,Never-married,Craft-repair,Not-in-family,0,9,Private,0,Robert,Sullivan
42852,130957,Married-civ-spouse,Craft-repair,Husband,0,9,Private,0,John,Richmond
42853,69847,Never-married,Adm-clerical,Own-child,0,13,Private,0,Dakota,Blanchard
42854,220098,Married-civ-spouse,Other-service,Wife,0,9,Private,0,Hayden,Bowers
42855,346847,Separated,Prof-specialty,Other-relative,0,11,Private,0,Pamela,Davis
42856,272615,Never-married,Craft-repair,Own-child,0,7,Private,0,Jeffrey,Black
42857,154874,Married-civ-spouse,Protective-serv,Husband,0,10,Local-gov,0,Angela,Villegas
42858,176162,Never-married,Protective-serv,Own-child,0,11,Local-gov,0,Joshua,Rios
42859,65098,Never-married,Craft-repair,Own-child,0,9,Private,0,Carlos,Bates
42860,331395,Married-civ-spouse,Sales,Husband,0,13,Private,0,Leonard,Drake
42861,211226,Married-civ-spouse,Transport-moving,Husband,0,12,Private,0,Stephanie,Decker
42862,346478,Married-civ-spouse,Sales,Husband,0,9,Private,0,William,Ward
42863,222374,Never-married,Prof-specialty,Not-in-family,0,13,Self-emp-not-inc,0,Mr.,Alan
42864,108808,Divorced,Craft-repair,Not-in-family,0,9,Self-emp-not-inc,0,Katie,Sandoval
42865,81232,Married-civ-spouse,Prof-specialty,Husband,0,13,Federal-gov,0,Eric,Winters
42866,205188,Married-civ-spouse,Machine-op-inspct,Husband,0,6,Private,0,Patrick,Palmer
42867,192654,Never-married,Craft-repair,Not-in-family,0,6,Self-emp-not-inc,0,Amy,Dominguez
42868,154938,Never-married,,Own-child,0,7,,0,Angela,Rowe
42869,203777,Never-married,Sales,Not-in-family,0,10,Private,0,Robert,Wade
42870,210851,Married-civ-spouse,Craft-repair,Husband,0,10,Private,0,Geoffrey,Hoffman
42871,184682,Divorced,Adm-clerical,Unmarried,0,10,Private,0,David,Figueroa
42872,191446,Married-civ-spouse,Other-service,Other-relative,0,2,Private,0,Kayla,Phillips
42873,857532,Never-married,Machine-op-inspct,Own-child,0,9,Private,0,Ronald,Torres
42874,230684,Married-civ-spouse,Exec-managerial,Husband,1579,12,Local-gov,0,Cynthia,Leach
42875,96854,Divorced,Other-service,Unmarried,0,9,Private,0,Nancy,Higgins
42876,178713,Never-married,Sales,Not-in-family,0,7,Private,0,Marcus,Waters
42877,49595,Married-civ-spouse,Exec-managerial,Husband,0,10,Self-emp-not-inc,0,Scott,Gibson
42878,172815,Married-civ-spouse,Farming-fishing,Husband,0,,Private,0,Kyle,Oneill
42879,28145,Never-married,Other-service,Own-child,0,9,Private,0,Jeffrey,Murphy
42880,85942,Divorced,Sales,Not-in-family,0,10,Private,0,Austin,Gomez
42881,266281,Never-married,Machine-op-inspct,Unmarried,0,7,Private,6849,Ashley,Snyder
42882,124665,Never-married,Craft-repair,Not-in-family,0,13,Self-emp-inc,0,Wesley,Norris
42883,203463,Divorced,Adm-clerical,Not-in-family,0,,Private,0,Charles,Parker
42884,426836,Never-married,Handlers-cleaners,Other-relative,0,3,Private,0,Christopher,Garza
42885,215389,Married-civ-spouse,Machine-op-inspct,Husband,0,13,Private,0,Ryan,Little
42886,272780,Married-civ-spouse,Craft-repair,Husband,0,10,Private,15024,Debra,Martinez
42887,118549,Never-married,Adm-clerical,Own-child,0,9,Private,0,Alyssa,Solis
42888,217006,Married-civ-spouse,Machine-op-inspct,Husband,0,7,Private,0,Roger,Stewart
42889,121958,Married-spouse-absent,Other-service,Unmarried,0,4,Private,0,Victoria,Vasquez
42890,276369,Married-civ-spouse,Exec-managerial,Husband,0,9,Private,0,Dakota,Gomez
