,age,fnlwgt,education,education-num,race,capital-gain,capital-loss,first_name,last_names
25623,42,32981,HS-grad,9,White,0,0,Grant,Fox
25624,47,206659,Some-college,10,White,0,0,Thomas,Bryant
25625,27,136094,HS-grad,9,White,0,0,Renee,Johnson
25626,46,160647,Bachelors,13,White,0,0,Chelsey,Wolfe
25627,29,39388,HS-grad,9,White,0,0,Joy,White
25628,43,145166,10,,White,0,0,Jamie,Costa
25629,30,188398,HS-grad,9,White,0,0,Daniel,Bennett
25630,20,238685,11th,7,White,0,0,Samantha,Hahn
25631,59,96459,11th,7,White,0,0,Erika,Brown
25632,29,169815,Assoc-acdm,12,White,0,0,Joseph,Carr
25633,32,192565,HS-grad,9,White,0,0,Brittany,Cole
25634,73,80986,HS-grad,9,White,0,0,Melinda,Ayala
25635,30,289442,Bachelors,13,White,0,0,Kari,Richardson
25636,28,138054,Assoc-acdm,12,Other,0,0,Jessica,Willis
25637,41,299813,9th,5,White,0,0,April,Shields
25638,55,88856,7th-8th,4,Black,0,0,Lisa,Flowers
25639,60,225894,Preschool,1,White,0,0,Ariel,Bell
25640,68,156000,10th,6,Black,0,0,James,Blankenship
25641,30,127610,Assoc-voc,11,White,0,0,April,Scott
25642,67,72776,Some-college,10,White,10566,0,Eric,Schultz
25643,29,351324,Some-college,10,White,0,0,Daniel,Robinson
25644,44,163985,Prof-school,15,White,0,0,Patrick,Ewing
25645,44,212894,,15,White,0,0,Natasha,Jones
25646,48,108557,Bachelors,13,White,99999,0,Cynthia,Travis
25647,38,186934,Some-college,10,White,0,0,Wesley,Anderson
25648,28,122037,Bachelors,13,White,0,0,Rodney,Buckley
25649,33,125762,HS-grad,9,White,0,0,Tyler,Franklin
25650,35,341102,,5,Black,0,0,Hannah,Morrison
25651,34,179877,Some-college,10,White,0,0,Caroline,Johnson
25652,56,75214,Prof-school,15,White,0,0,Ann,Christian
25653,34,111567,Some-college,10,White,0,0,Courtney,Myers
25654,39,131239,Masters,14,White,0,0,Mr.,Justin
25655,35,281982,HS-grad,9,White,0,0,Jack,Clark
25656,37,86150,Bachelors,13,Asian-Pac-Islander,0,0,Hannah,Hanson
25657,35,300333,Assoc-voc,11,White,0,0,Toni,Morgan
25658,19,190093,12th,8,Black,0,0,Brady,Washington
25659,19,410632,Some-college,10,White,0,0,Ross,Hill
25660,31,123397,HS-grad,9,White,5178,0,Brian,Davidson
25661,35,116960,Masters,14,White,0,1887,Daniel,Padilla
25662,48,148549,Bachelors,13,White,0,0,Jennifer,Vasquez
25663,53,55861,HS-grad,9,White,0,0,Susan,Massey
25664,43,70055,Assoc-voc,11,White,0,0,Rebecca,Schwartz
25665,20,41432,Some-college,10,White,0,0,Mitchell,Jacobson
25666,34,73199,11th,7,Asian-Pac-Islander,0,0,Michael,Morgan
25667,70,133536,HS-grad,9,White,0,0,Dr.,Jennifer
25668,46,155659,11th,7,White,0,1902,Alexander,Jones
25669,38,91857,HS-grad,9,White,0,0,Anne,Montgomery
25670,36,36397,Bachelors,13,White,0,0,James,Bates
25671,44,248406,Assoc-acdm,12,White,0,0,Jessica,Mccann
25672,54,190333,HS-grad,9,White,0,0,Robert,Simmons
25673,51,229272,HS-grad,9,Black,0,0,Heather,King
25674,22,535027,Some-college,10,Black,0,0,Carlos,Prince
25675,23,200207,HS-grad,9,White,0,0,Antonio,Patton
25676,29,32280,HS-grad,9,White,0,0,Cynthia,Collins
25677,22,181557,Some-college,10,Black,0,0,Luis,Harris
25678,62,196891,Bachelors,13,White,0,0,Kim,Dixon
25679,31,47151,HS-grad,9,White,0,0,Michael,Newman
25680,49,120629,Some-college,10,White,0,0,Alexandra,Case
25681,42,367533,10th,6,Other,0,0,Katelyn,Sampson
25682,36,85272,Assoc-acdm,12,White,0,0,Troy,Mata
25683,20,236804,Some-college,10,White,0,0,Toni,Short
25684,38,34378,7th-8th,4,White,0,0,Julia,Gomez
25685,63,420629,Assoc-voc,11,White,0,0,Mariah,Leon
25686,53,92968,Assoc-acdm,12,White,0,0,Ashley,Vasquez
25687,31,113129,Some-college,10,White,0,0,Mary,Stephens
25688,35,184117,Bachelors,13,White,0,0,Jacqueline,Williams
25689,47,218435,HS-grad,9,White,0,0,Mrs.,Erin
25690,23,240137,5th-6th,3,White,0,0,Christina,Chapman
25691,19,180917,HS-grad,9,White,0,0,Rachel,Lynch
25692,50,178251,Masters,14,White,0,0,Jonathan,Pena
25693,29,143139,,6,White,0,0,Hector,Watson
25694,38,103323,Bachelors,13,White,0,0,Jason,Barton
25695,63,427770,12th,8,Black,0,0,Destiny,Carter
25696,41,311101,HS-grad,9,White,0,0,Austin,Gonzalez
25697,19,63434,12th,8,White,0,0,Albert,Chung
25698,47,161950,Bachelors,13,White,0,0,Lauren,Duncan
25699,22,412316,HS-grad,9,Black,0,0,Julia,Jones
25700,45,154430,Some-college,10,White,0,0,Steven,Adams
25701,39,29874,HS-grad,9,White,0,0,Ashley,Levy
25702,51,155574,HS-grad,9,White,0,0,William,Young
25703,42,126701,Bachelors,13,White,9562,0,Joshua,Reynolds
25704,54,98051,Some-college,10,White,0,0,Terry,Gray
25705,62,56317,Doctorate,16,White,0,0,Amy,Crosby
25706,27,169117,HS-grad,9,Black,0,1887,Alexandra,Maynard
25707,33,202642,Bachelors,13,Black,0,0,Miranda,Wall
25708,60,123552,7th-8th,4,White,0,0,Robert,Fleming
25709,36,469056,HS-grad,9,Black,0,0,Barbara,Turner
25710,23,131415,HS-grad,9,White,0,0,Mark,Reed
25711,34,66561,Bachelors,13,White,0,0,Chris,Harris
25712,21,161210,HS-grad,9,White,0,0,Alyssa,Morrison
25713,19,113546,11th,7,White,0,0,Hunter,Taylor
25714,65,323636,Bachelors,13,White,10605,0,Traci,Klein
25715,21,190968,HS-grad,9,White,0,0,Jack,Lloyd
25716,52,30908,HS-grad,9,White,0,0,Jim,Allen
25717,52,252903,HS-grad,9,White,0,0,Marissa,Brown
25718,50,174102,HS-grad,9,White,0,0,Tracie,Johnson
25719,38,22245,HS-grad,9,White,0,0,Lacey,Hernandez
25720,47,380922,Masters,14,White,15024,0,Megan,White
25721,39,187089,Some-college,10,White,0,0,Jessica,Carter
25722,62,174711,HS-grad,9,White,0,0,Melissa,Wells
25723,50,124793,Some-college,10,White,0,0,Joseph,Haley
25724,61,203849,Some-college,10,White,0,0,Sheila,Johnson
25725,42,34218,Bachelors,13,White,7298,0,Jacqueline,Jarvis
25726,38,186376,Bachelors,13,Asian-Pac-Islander,0,0,Erin,Larsen
25727,33,79303,Some-college,10,White,0,0,David,Douglas
25728,46,358585,Some-college,10,White,0,0,Megan,Patel
25729,23,189830,Some-college,10,Black,0,0,Barbara,Schultz
25730,24,275395,HS-grad,9,White,0,0,Wendy,Harris
25731,46,39363,Some-college,10,White,0,0,Stephanie,Jackson
25732,57,118993,9th,5,White,0,0,Gregory,Holland
25733,39,306678,HS-grad,9,White,0,0,Julie,Erickson
25734,54,186272,Some-college,10,White,3908,0,Jennifer,Roberts
25735,49,112761,HS-grad,9,White,0,0,Harry,Maldonado
25736,32,199416,13,,White,0,0,Paula,Ho
25737,32,143699,Some-college,10,White,0,0,Andrea,Kennedy
25738,35,204590,Assoc-voc,11,Black,0,0,Kimberly,Owens
25739,57,317690,Masters,14,White,7688,0,Bridget,Hardin
25740,47,175958,Bachelors,13,White,3325,0,Cindy,Jones
25741,48,141483,Some-college,10,White,0,0,Dr.,Michael
25742,33,40142,HS-grad,9,White,0,0,Connie,Hanna
25743,23,220993,HS-grad,9,Black,0,0,Hannah,Knight
25744,23,39551,Assoc-acdm,12,White,0,0,Kevin,Farmer
25745,26,164488,Bachelors,13,White,13550,0,Danny,Taylor
25746,33,104509,HS-grad,9,White,0,0,Albert,Hardy
25747,31,102130,Masters,14,White,0,0,Katherine,White
25748,40,507086,HS-grad,9,Black,0,0,Alexis,Merritt
25749,31,37546,Bachelors,13,White,0,1902,Mark,Hernandez
25750,37,59313,Some-college,10,Black,0,0,Tina,Santiago
25751,36,153205,Bachelors,13,Asian-Pac-Islander,0,0,Charles,Davis
25752,18,104704,11th,7,Black,0,0,Brooke,Watson
25753,44,160574,HS-grad,9,White,0,0,Samantha,Abbott
25754,67,168370,Some-college,10,White,0,0,Brittany,Richmond
25755,36,130200,HS-grad,9,White,0,0,Lucas,King
25756,23,287681,,9,White,0,0,Bradley,Schmidt
25757,22,318915,HS-grad,9,White,0,0,Stephanie,Zuniga
25758,27,233724,HS-grad,9,White,0,0,Anita,Taylor
25759,61,160942,Masters,14,White,3103,0,Jason,Khan
25760,34,72793,Bachelors,13,White,0,0,Hannah,Lambert
25761,47,181758,HS-grad,9,Black,0,0,Matthew,Dunn
25762,31,174201,Bachelors,13,White,0,0,Natasha,Rodriguez
25763,28,282972,Bachelors,13,White,0,0,Vincent,Thompson
25764,44,201908,HS-grad,9,White,5013,0,Lisa,Pugh
25765,58,132704,Bachelors,13,White,3325,0,Eric,Hoffman
25766,36,103110,Doctorate,16,White,0,0,Carolyn,Wright
25767,42,217597,9,,White,0,0,Krista,Buck
25768,47,293917,HS-grad,9,White,0,0,Regina,Hurst
25769,37,159383,HS-grad,9,White,0,0,Michael,Shaffer
25770,35,314897,7th-8th,4,White,0,0,Christopher,Chambers
25771,47,31339,Some-college,10,White,0,0,Olivia,Kennedy
25772,32,30271,,10,White,0,0,Sydney,Williams
25773,35,180647,Some-college,10,Black,0,0,Travis,Stanley
25774,56,101338,Bachelors,13,White,0,0,Ethan,Hall
25775,66,180211,Bachelors,13,Asian-Pac-Islander,0,0,Stephen,Bird
25776,19,97261,HS-grad,9,White,0,0,Emily,Baker
25777,53,174102,HS-grad,9,White,0,0,Dawn,Ellis
25778,26,196899,,12,Other,0,0,Natasha,Ruiz
25779,69,197288,HS-grad,9,White,0,0,Chad,Monroe
25780,69,108196,10th,6,White,0,0,John,Lowery
25781,31,281030,HS-grad,9,White,0,0,Michael,Rollins
25782,28,116531,HS-grad,9,White,0,0,Robert,Haynes
25783,32,227608,Assoc-voc,11,White,0,0,Stephen,Nguyen
25784,38,304651,HS-grad,9,White,0,0,Catherine,Higgins
25785,23,121407,HS-grad,9,White,0,0,Kayla,Hamilton
25786,54,279337,7th-8th,4,White,0,0,Hailey,Diaz
25787,42,198028,Some-college,10,White,0,0,Jon,Anderson
25788,22,219122,Some-college,10,White,0,0,Jennifer,Mckay
25789,50,220019,Masters,14,White,0,0,Katie,Lewis
25790,26,221626,Bachelors,13,White,0,0,Dustin,Cook
25791,46,250821,Prof-school,15,White,15024,0,Robert,English
25792,27,214974,HS-grad,9,White,0,0,Thomas,Cisneros
25793,28,164575,Some-college,10,White,0,0,Derek,Booth
25794,25,89625,HS-grad,9,Asian-Pac-Islander,0,0,Carl,Bond
25795,29,147256,Assoc-acdm,12,Black,0,0,Kenneth,Lee
25796,46,179869,HS-grad,9,White,0,0,Tanya,Velez
25797,44,178417,HS-grad,9,White,0,0,Megan,Evans
25798,27,189775,12th,8,Black,0,0,Troy,Oneill
25799,41,247082,Masters,14,White,0,0,Yesenia,Perkins
25800,58,185459,11th,7,White,0,0,Robin,Atkins
25801,64,239529,11th,7,White,3674,0,Ashley,Swanson
25802,23,410446,HS-grad,9,White,0,0,Joyce,Griffin
25803,20,244406,HS-grad,9,Black,0,0,Joshua,Edwards
25804,44,271807,Masters,14,White,0,0,Patrick,Gardner
25805,73,65072,10th,6,White,0,0,Veronica,Collins
25806,62,102631,Some-college,10,White,0,0,Melissa,Rivas
25807,45,281911,HS-grad,9,White,0,0,Nicole,Davila
25808,27,123799,Bachelors,13,White,0,0,Tina,Delgado
25809,64,175534,Doctorate,16,Asian-Pac-Islander,0,0,Claudia,Stevens
25810,26,109570,Some-college,10,White,0,0,Alexander,Charles
25811,62,149617,Some-college,10,White,0,0,Rebecca,Gilbert
25812,66,112871,11th,7,White,0,0,Tiffany,Benson
25813,39,34996,HS-grad,9,White,0,0,Robert,Graham
25814,23,304386,HS-grad,9,White,0,0,Margaret,Roach
25815,41,187336,HS-grad,9,White,0,0,James,Adkins
25816,20,24008,Some-college,10,White,0,0,Anne,Gibson
25817,41,205153,Assoc-voc,11,White,0,0,Stephanie,Nicholson
25818,33,236481,,13,Asian-Pac-Islander,0,0,Mr.,Jacob
25819,44,225879,,10,Other,0,0,Dr.,Diane
25820,39,435638,Some-college,10,White,0,0,Bryan,Hernandez
25821,24,235720,HS-grad,9,White,0,0,Anthony,Camacho
25822,58,100960,HS-grad,9,White,0,0,Timothy,Howard
25823,51,123703,HS-grad,9,White,4386,0,Kelly,Alvarez
25824,47,849067,12th,8,Black,0,0,Mary,Montgomery
25825,49,119565,Masters,14,White,0,0,Valerie,Hunt
25826,37,189251,Doctorate,16,White,0,0,Dustin,Ortiz
25827,46,243190,HS-grad,9,White,7688,0,Tracy,Austin
25828,47,112791,HS-grad,9,White,0,0,Riley,Contreras
25829,35,182148,Bachelors,13,White,0,0,Mariah,Scott
25830,23,203353,Bachelors,13,White,0,0,Carlos,Pena
25831,57,191873,HS-grad,9,White,0,0,Elaine,Moore
25832,25,34161,12th,8,White,0,0,Jennifer,Orr
25833,37,448337,HS-grad,9,Black,0,0,Eric,Rivas
25834,28,414599,Assoc-acdm,12,White,0,0,Guy,Harrington
25835,38,103886,Some-college,10,White,0,0,Mindy,Myers
25836,28,407043,HS-grad,9,Black,0,0,Michael,Obrien
25837,36,69251,HS-grad,9,Asian-Pac-Islander,0,0,Christopher,Ford
25838,34,96480,Some-college,10,White,0,0,Breanna,Santana
25839,47,153536,Masters,14,White,0,0,Sheila,Mcintyre
25840,48,78859,HS-grad,9,White,0,0,Angela,West
25841,59,38573,Some-college,10,White,0,0,Amy,Kirby
25842,42,143046,Bachelors,13,White,0,1564,Nicole,Fitzgerald
25843,26,273399,Some-college,10,White,0,0,Bradley,Ross
25844,30,203488,Some-college,10,White,0,0,Kim,Johns
25845,28,233275,Bachelors,13,White,0,0,Linda,Pugh
25846,81,218521,7th-8th,4,White,0,0,Karen,Knight
25847,58,205410,HS-grad,9,White,0,0,Ryan,Long
25848,34,66309,HS-grad,9,White,0,0,Sheila,Evans
25849,23,144165,Bachelors,13,Amer-Indian-Eskimo,0,0,Jonathan,Lee
25850,46,102852,7th-8th,4,White,0,0,Joanne,Allen
25851,17,247580,12th,8,White,0,0,Joseph,Reyes
25852,30,222162,HS-grad,9,White,0,0,Jason,Norris
25853,44,67671,Some-college,10,White,0,0,Kristin,Barrett
25854,59,296253,Masters,14,White,8614,0,Sheila,Hill
25855,53,240138,HS-grad,9,White,0,0,Jeremy,Shaffer
25856,38,174308,HS-grad,9,White,0,0,David,Merritt
25857,48,83545,Some-college,10,White,0,0,Sean,Miller
25858,31,323055,HS-grad,9,White,0,0,Julia,Middleton
25859,25,160300,Bachelors,13,White,0,0,Gary,Richardson
25860,36,465326,HS-grad,9,White,0,0,Brian,Reyes
25861,38,103323,HS-grad,9,White,0,0,Bob,Green
25862,45,96798,5th-6th,3,White,0,0,Joel,Flores
25863,74,84197,Masters,14,White,0,0,Elizabeth,Griffith
25864,37,174150,Masters,14,White,0,0,David,Palmer
25865,30,209432,HS-grad,9,White,0,0,Patty,Edwards
25866,35,61518,HS-grad,9,White,0,0,Kendra,Melendez
25867,50,121441,11th,7,White,0,2444,Cesar,Rose
25868,71,35303,Bachelors,13,White,9386,0,Mr.,Jackson
25869,30,203488,Bachelors,13,White,0,0,Dorothy,Garner
25870,49,213140,HS-grad,9,White,0,1902,Matthew,Cross
25871,22,37932,Assoc-acdm,12,White,0,0,Jacqueline,Benton
25872,38,156728,Bachelors,13,White,0,0,Amber,Johnson
25873,36,127573,HS-grad,9,White,0,0,Teresa,Pope
25874,30,117584,Masters,14,Black,0,0,Luis,Skinner
25875,34,561334,Some-college,10,White,0,0,Pamela,Soto
25876,38,107630,Bachelors,13,White,0,0,Tyler,Stone
25877,23,111340,HS-grad,9,White,0,1573,Frank,Salinas
25878,53,104879,HS-grad,9,White,0,0,Ryan,Ross
25879,37,202950,Some-college,10,White,0,0,Anthony,Steele
25880,46,233493,HS-grad,9,White,0,1579,Julie,Thompson
25881,66,179285,HS-grad,9,White,3432,0,Corey,Thornton
25882,29,125976,HS-grad,9,White,0,0,Teresa,Christensen
25883,38,35890,HS-grad,9,White,0,0,Evan,Parrish
25884,38,65466,Bachelors,13,White,0,0,Julia,Johnson
25885,31,164870,11th,7,White,0,0,Kim,Harris
25886,19,148955,Some-college,10,Asian-Pac-Islander,0,0,Lisa,Shepard
25887,28,222005,HS-grad,9,White,0,0,Stacey,Duke
25888,19,386378,Some-college,10,White,0,0,Teresa,Maldonado
25889,32,195576,11th,7,White,0,0,Michael,Mullins
25890,53,176557,Masters,14,White,0,0,Kevin,Schwartz
25891,23,193537,HS-grad,9,Black,0,0,Margaret,Simmons
25892,19,225775,Some-college,10,White,0,0,Sergio,Summers
25893,40,67852,,9,White,0,0,William,Shelton
25894,19,98283,Some-college,10,Asian-Pac-Islander,0,0,Patrick,Jacobs
25895,26,118497,HS-grad,9,White,0,0,Dawn,Butler
25896,18,71792,HS-grad,9,Asian-Pac-Islander,0,0,Judy,Singh
25897,68,32779,HS-grad,9,White,0,419,Jon,David
25898,41,170331,Bachelors,13,White,0,0,Brenda,Vance
25899,42,100800,HS-grad,9,White,0,0,Toni,Sanchez
25900,43,71269,Bachelors,13,White,0,0,Mark,Holden
25901,66,150726,9th,5,White,1409,0,Rebecca,Hurst
25902,72,117030,Some-college,10,White,0,0,Jonathon,Cox
25903,28,161155,Some-college,10,White,0,0,Ariana,Howard
25904,35,413930,HS-grad,9,White,0,0,Charles,Krueger
25905,53,182186,9th,5,White,0,0,Dillon,Ellis
25906,20,174063,Some-college,10,White,0,0,Robert,Murray
25907,49,145290,5th-6th,3,White,0,0,Amber,Henderson
25908,34,179378,HS-grad,9,Black,0,0,Tracy,Welch
25909,64,184271,Doctorate,16,White,0,0,Mr.,Jack
25910,30,316606,Bachelors,13,White,0,2339,Christina,Floyd
25911,61,197311,Masters,14,White,0,0,Mr.,John
25912,33,150154,Some-college,10,White,0,0,Stephen,Mcconnell
25913,20,526734,HS-grad,9,White,0,0,Bradley,Randall
25914,24,42401,Bachelors,13,White,0,0,Kelsey,Moon
25915,27,238267,Some-college,10,White,0,0,Jodi,Tanner
25916,17,103851,11th,7,White,0,0,Mary,Norman
25917,37,175390,HS-grad,9,Black,0,0,Haley,Moore
25918,17,198146,11th,7,White,0,0,Patty,Preston
25919,28,46322,Assoc-acdm,12,Black,0,0,Gabriel,Wilson
25920,55,209476,Masters,14,White,0,0,Dennis,Andrade
25921,48,64156,Some-college,10,White,0,0,April,Burgess
25922,58,223400,,13,White,0,0,John,Stewart
25923,23,430828,Some-college,10,Black,0,0,William,Riggs
25924,46,116906,Masters,14,Black,0,2258,Alexis,Castaneda
25925,53,64322,7th-8th,4,White,0,0,Amanda,Moore
25926,39,79331,Masters,14,Asian-Pac-Islander,15024,0,David,Lee
25927,31,43819,Bachelors,13,White,0,0,James,Willis
25928,52,101119,11th,7,White,0,0,Ana,White
25929,41,151736,10th,6,White,0,0,Mary,Silva
25930,33,260560,HS-grad,9,White,0,0,Rick,Klein
25931,41,132853,1st-4th,2,White,0,0,David,Glass
25932,28,246974,HS-grad,9,White,0,0,Tammy,Coleman
25933,22,225272,Some-college,10,White,0,0,Maria,Greene
25934,22,64520,12th,8,White,0,0,Michelle,Boyer
25935,34,94235,Bachelors,13,White,0,0,Christopher,Smith
25936,35,202027,Bachelors,13,White,7298,0,Pamela,Morse
25937,31,123273,HS-grad,9,Black,0,0,Keith,Gonzalez
25938,40,230684,HS-grad,9,White,0,0,Joanne,Shaffer
25939,29,160786,10th,6,White,0,0,Michael,Salazar
25940,23,166371,Some-college,10,White,0,0,Jesse,Torres
25941,45,331482,Bachelors,13,White,0,0,Dennis,Johnson
25942,45,102202,Assoc-voc,11,White,0,0,John,Castaneda
25943,39,126569,HS-grad,9,White,0,0,Alyssa,Kelly
25944,49,122066,Some-college,10,White,0,0,Patrick,Phillips
25945,31,302679,HS-grad,9,White,0,0,Brooke,Jones
25946,45,208802,Prof-school,15,White,25236,0,Jane,King
25947,23,163665,HS-grad,9,White,0,0,Kevin,Burns
25948,36,63509,Assoc-acdm,12,White,0,0,Alexa,Peterson
25949,31,106753,Assoc-voc,11,White,0,1740,Stacy,Sanchez
25950,56,179625,10th,6,White,0,0,Ryan,Phelps
25951,19,445728,HS-grad,9,White,0,0,Mrs.,Colleen
25952,49,334787,HS-grad,9,White,0,0,Kristen,Whitehead
25953,33,317660,Some-college,10,White,0,0,Heather,Jacobs
25954,36,181705,11th,7,White,0,0,Michelle,Swanson
25955,44,85440,HS-grad,9,White,0,0,Katherine,Ramirez
25956,39,124685,Masters,14,Asian-Pac-Islander,0,0,Andrew,Hammond
25957,36,230329,Bachelors,13,White,0,0,Justin,Russo
25958,46,216414,Some-college,10,White,0,0,Suzanne,Miller
25959,44,253250,Masters,14,White,0,0,Alex,Jones
25960,35,205584,5th-6th,3,White,0,0,Kelly,Baker
25961,40,121772,Assoc-voc,11,Asian-Pac-Islander,0,0,Tiffany,Payne
25962,28,173944,Masters,14,White,0,0,Alison,Newman
25963,19,188669,Some-college,10,White,0,0,Monique,Matthews
25964,59,157932,HS-grad,9,White,0,0,Heather,Tate
25965,76,28221,HS-grad,9,White,0,0,Pamela,Torres
25966,17,34943,10th,6,White,0,0,Dawn,Merritt
25967,29,82393,HS-grad,9,Asian-Pac-Islander,0,1590,Wayne,Hughes
25968,30,332975,11th,7,White,0,0,Erica,Bender
25969,42,285066,,13,White,0,0,Erin,Mcclain
25970,19,95078,HS-grad,9,White,0,0,Ruth,Reid
25971,30,127875,11th,7,White,0,0,Shawn,Miller
25972,55,200327,HS-grad,9,White,0,0,Kent,Haney
25973,55,92215,HS-grad,9,White,0,0,Justin,Lester
25974,34,381153,HS-grad,9,White,0,0,Nicholas,Dunn
25975,32,242654,Some-college,10,Black,0,1138,Caleb,Smith
25976,56,115422,HS-grad,9,White,0,0,Katelyn,Flores
25977,34,513977,,9,Black,0,0,Teresa,Hayes
25978,38,146091,Doctorate,16,White,99999,0,Edward,Hawkins
25979,44,399155,HS-grad,9,Black,0,0,Glenn,Frey
25980,20,148709,Some-college,10,White,0,0,Amber,Mcconnell
25981,25,57635,Assoc-voc,11,White,0,0,Robert,Giles
25982,26,264012,Bachelors,13,White,0,0,Rhonda,Ross
25983,22,379883,Some-college,10,White,0,0,Michael,Ibarra
25984,33,615893,Masters,14,Black,0,0,Martin,Cooper
25985,34,110978,Prof-school,15,Asian-Pac-Islander,0,0,Perry,Hood
25986,35,176123,10th,6,Asian-Pac-Islander,0,0,Crystal,York
25987,32,235862,Some-college,10,White,0,0,Sharon,Thomas
25988,19,278304,Some-college,10,White,0,0,Kristin,Taylor
25989,53,154891,9th,5,White,0,0,Linda,Castaneda
25990,61,28375,Masters,14,White,0,0,Aaron,Peterson
25991,44,192878,Bachelors,13,White,0,0,Monica,Vasquez
25992,17,659273,11th,7,Black,0,0,John,Pittman
25993,44,86298,Bachelors,13,White,0,0,Jose,Walker
25994,19,136306,11th,7,White,0,0,Andrew,Meyers
25995,19,228939,,9,White,0,0,Jose,Young
25996,40,94080,Assoc-acdm,12,White,0,0,Michelle,Cooke
25997,41,204415,Bachelors,13,White,0,0,Peggy,Roberts
25998,50,140592,HS-grad,9,White,0,0,Melissa,Bradford
25999,43,187322,Bachelors,13,White,0,0,Darren,Gomez
26000,25,267426,HS-grad,9,White,0,0,Teresa,Thompson
26001,77,187656,Some-college,10,White,0,0,Robert,Alvarado
26002,40,50093,Masters,14,White,0,0,Amanda,Martin
26003,64,237379,HS-grad,9,White,3471,0,Charlene,Webb
26004,43,116632,Some-college,10,White,0,0,Juan,Vasquez
26005,35,451940,HS-grad,9,Black,0,0,William,Reed
26006,36,133655,HS-grad,9,White,0,0,Briana,Jimenez
26007,54,178946,HS-grad,9,White,0,0,April,Turner
26008,20,82777,HS-grad,9,White,0,0,Richard,Mcgee
26009,20,214542,Some-college,10,White,0,0,Shannon,Barnes
26010,19,293928,HS-grad,9,White,0,0,Meghan,Bridges
26011,24,241523,HS-grad,9,White,0,0,Renee,Watts
26012,65,178771,,9,White,0,0,Bryan,Mcmahon
26013,25,557082,HS-grad,9,White,0,0,Jason,Fritz
26014,35,241306,HS-grad,9,White,5013,0,Margaret,Patrick
26015,62,271431,9th,5,Black,0,0,Stephen,West
26016,51,156877,9th,5,White,0,0,Meagan,Silva
26017,50,63000,Some-college,10,White,0,0,Brenda,Myers
26018,63,68872,HS-grad,9,Asian-Pac-Islander,0,0,Beverly,George
26019,54,169785,Some-college,10,White,0,0,Eric,Bell
26020,19,220517,Some-college,10,White,0,0,Margaret,Griffin
26021,32,168854,Bachelors,13,White,0,1848,Emily,Wilson
26022,47,281401,5th-6th,3,White,0,0,Taylor,Burch
26023,35,48915,Bachelors,13,White,0,0,John,Gutierrez
26024,18,365683,HS-grad,9,White,0,0,Richard,Rodriguez
26025,72,259762,HS-grad,9,White,2290,0,Frank,Lynn
26026,27,113054,HS-grad,9,White,0,0,Jonathan,Andrews
26027,38,233571,Some-college,10,White,0,1902,Edward,Cox
26028,75,218521,Some-college,10,White,0,0,Jason,Hebert
26029,61,96073,Prof-school,15,White,0,0,Michael,Trevino
26030,62,174355,HS-grad,9,White,0,0,Jonathan,Stone
26031,36,81259,Assoc-acdm,12,White,0,0,Patricia,Hale
26032,19,73009,Some-college,10,White,0,0,Amy,Price
26033,60,166386,11th,7,Asian-Pac-Islander,0,0,Kimberly,Garcia
26034,45,77132,Some-college,10,White,0,0,Mary,Wu
26035,40,145441,,13,White,0,0,Cathy,Lucero
26036,33,199046,Bachelors,13,White,0,0,Steven,Andrews
26037,29,161615,HS-grad,9,White,0,0,Alexandra,Hinton
26038,27,124953,HS-grad,9,White,0,1980,Betty,Gates
26039,27,115438,HS-grad,9,White,0,0,Emma,Mahoney
26040,38,168826,Some-college,10,White,0,0,Keith,Hebert
26041,38,169672,HS-grad,9,White,0,0,Rachel,Daniels
26042,61,85548,Some-college,10,White,15024,0,Jeffery,Kaiser
