,age,education,race,sex,hours-per-week,native-country,salary,first_name,last_names
43310,31,Some-college,White,Female,40,United-States,<=50K.,Becky,Cruz
43311,29,Assoc-voc,White,Female,40,United-States,<=50K,Heidi,Decker
43312,19,Some-college,White,Female,40,United-States,<=50K,Christine,Ferguson
43313,48,9th,White,Female,40,United-States,<=50K.,Aaron,Molina
43314,45,HS-grad,White,Female,40,United-States,>50K.,James,Garrett
43315,53,Masters,White,Male,40,United-States,>50K,Shannon,Day
43316,25,Bachelors,White,Female,30,United-States,<=50K.,Joshua,Dunlap
43317,32,Some-college,Other,Female,70,United-States,<=50K.,Dylan,Malone
43318,22,Bachelors,White,Female,60,United-States,<=50K,Erica,Mendoza
43319,51,HS-grad,White,Female,40,United-States,<=50K,Anne,Lopez
43320,62,HS-grad,White,Male,40,United-States,<=50K,Zachary,Fleming
43321,49,HS-grad,White,Male,40,United-States,>50K,Erik,Carter
43322,53,HS-grad,White,Male,40,United-States,>50K,Cody,Herrera
43323,40,10,White,Male,50,United-States,<=50K,Tina,Bailey
43324,46,Bachelors,Black,Male,40,United-States,>50K,Emily,Powell
43325,50,HS-grad,White,Male,40,United-States,>50K,Samantha,Taylor
43326,25,Bachelors,White,Male,40,United-States,<=50K,Melinda,Castro
43327,48,11th,White,Male,50,United-States,<=50K,Howard,Allen
43328,30,Some-college,White,Male,32,United-States,<=50K,Brooke,Cline
43329,31,Some-college,White,Male,45,United-States,>50K.,Derek,Sanford
43330,75,HS-grad,White,Female,20,United-States,<=50K.,Blake,Stone
43331,50,11th,Black,Male,40,United-States,<=50K,Albert,May
43332,19,12th,White,Female,20,United-States,<=50K,Jill,Myers
43333,57,HS-grad,White,Male,30,United-States,>50K,Donald,Wang
43334,43,HS-grad,White,Female,50,United-States,<=50K,Robert,Wood
43335,33,Masters,White,Male,45,United-States,<=50K.,Victoria,Gentry
43336,25,5th-6th,White,Male,40,Mexico,<=50K,Steven,Reed
43337,44,Bachelors,White,Female,40,United-States,>50K,Ryan,Ortiz
43338,64,Some-college,White,Male,35,United-States,<=50K.,Joseph,Sanders
43339,40,Bachelors,White,Male,40,United-States,>50K.,Ashley,Roberts
43340,30,HS-grad,Amer-Indian-Eskimo,Female,40,United-States,<=50K,Michelle,Pena
43341,26,Bachelors,White,Female,38,United-States,<=50K.,Erin,Ramos
43342,40,HS-grad,White,Male,55,United-States,<=50K.,Craig,Doyle
43343,34,HS-grad,White,Male,50,United-States,<=50K,Elizabeth,Kaufman
43344,45,Bachelors,White,Female,50,United-States,>50K,Melissa,Dillon
43345,43,Some-college,White,Male,48,United-States,>50K,Michelle,Hart
43346,18,Some-college,Black,Female,21,United-States,<=50K,Amanda,Decker
43347,26,Bachelors,White,Male,45,United-States,<=50K.,Lauren,Bennett
43348,30,Some-college,White,Male,30,United-States,<=50K.,Michelle,Stout
43349,43,2,White,Male,40,United-States,<=50K,Kayla,Reid
43350,27,HS-grad,Asian-Pac-Islander,Male,60,China,<=50K.,Gregory,Ford
43351,33,HS-grad,White,Male,40,United-States,<=50K,Stephen,Terry
43352,51,HS-grad,Black,Male,40,United-States,<=50K,Ronald,Young
43353,41,,White,Male,40,United-States,<=50K,Janice,Mullen
43354,38,HS-grad,White,Female,38,United-States,<=50K,Jeffery,Watkins
43355,29,Some-college,White,Female,30,Guatemala,<=50K,Andrew,Watkins
43356,55,Assoc-voc,White,Male,48,United-States,>50K.,Jessica,Camacho
43357,51,Some-college,White,Male,40,United-States,<=50K.,Kimberly,Roth
43358,42,Masters,White,Male,55,United-States,<=50K,Jonathan,Conley
43359,36,Some-college,White,Female,40,United-States,<=50K,Eric,Murillo
43360,41,Prof-school,White,Male,50,?,>50K,Brian,Wagner
43361,39,Bachelors,White,Male,45,United-States,<=50K.,Jonathan,Jackson
43362,45,Bachelors,White,Female,40,United-States,<=50K.,Jose,Whitaker
43363,47,HS-grad,White,Male,48,United-States,<=50K,Nicole,Sampson
43364,29,Some-college,White,Female,40,Nicaragua,<=50K.,Brandy,Brennan
43365,21,Some-college,Asian-Pac-Islander,Male,20,Vietnam,<=50K,Kyle,Guzman
43366,26,HS-grad,White,Female,40,United-States,<=50K.,Crystal,Boyle
43367,32,Assoc-acdm,White,Male,20,United-States,<=50K.,David,Nichols
43368,20,10th,White,Female,40,United-States,<=50K,James,Ramos
43369,45,HS-grad,White,Male,40,United-States,>50K,Mrs.,Misty
43370,39,HS-grad,White,Male,55,United-States,<=50K,Kim,Cruz
43371,29,HS-grad,White,Male,45,United-States,<=50K,Emily,Warren
43372,62,Doctorate,White,Male,50,United-States,<=50K.,Mr.,Chad
43373,18,10th,White,Male,40,United-States,<=50K,Katrina,Phillips
43374,39,HS-grad,White,Male,40,United-States,<=50K,Whitney,Melton
43375,49,Prof-school,White,Male,35,United-States,>50K,Shelley,Nolan
43376,31,Some-college,Black,Female,40,United-States,<=50K,Nicholas,Smith
43377,17,7,White,Female,20,United-States,<=50K.,Erik,White
43378,35,HS-grad,White,Female,60,United-States,<=50K.,Alexandria,Drake
43379,30,Masters,White,Female,45,United-States,<=50K.,Christian,Palmer
43380,29,Bachelors,White,Male,50,United-States,>50K.,Roger,Burton
43381,41,Some-college,White,Female,40,United-States,<=50K.,Mathew,Stevens
43382,39,Some-college,White,Female,40,United-States,<=50K,Kristina,Gordon
43383,24,Bachelors,White,Female,50,United-States,<=50K,Jonathan,White
43384,66,HS-grad,Black,Male,40,United-States,>50K.,Karen,Leon
43385,60,HS-grad,White,Male,40,United-States,<=50K,Ashley,Lopez
43386,33,Assoc-acdm,Black,Female,40,United-States,<=50K,Angela,Hull
43387,24,Bachelors,White,Male,50,United-States,<=50K,John,Velasquez
43388,34,12th,Black,Female,40,United-States,<=50K.,William,Gallegos
43389,25,Bachelors,Black,Female,20,United-States,<=50K,Christina,Stafford
43390,30,HS-grad,White,Male,70,United-States,<=50K,Ivan,Olson
43391,20,HS-grad,White,Male,40,United-States,<=50K.,Erika,Greer
43392,24,HS-grad,White,Male,40,Peru,<=50K,Katherine,Richmond
43393,35,Some-college,White,Male,40,United-States,<=50K,Amanda,Bates
43394,34,HS-grad,White,Male,54,?,>50K,Donald,Sutton
43395,48,HS-grad,White,Male,40,Dominican-Republic,<=50K.,Richard,Maddox
43396,28,HS-grad,White,Male,40,United-States,<=50K,Brandon,Love
43397,47,HS-grad,White,Male,40,United-States,<=50K,Suzanne,Nelson
43398,25,Some-college,White,Male,50,United-States,<=50K.,Ryan,Rodriguez
43399,23,Assoc-voc,Black,Male,40,United-States,<=50K.,Tyler,Delacruz
43400,45,Bachelors,White,Male,40,United-States,>50K,Sean,Molina
43401,20,Some-college,White,Male,35,United-States,<=50K,Keith,Walsh
43402,33,Bachelors,Black,Female,40,United-States,<=50K.,Cheryl,Woods
43403,21,Some-college,White,Male,30,United-States,<=50K.,Blake,Aguilar
43404,22,10th,White,Male,40,United-States,<=50K.,Alan,Mitchell
43405,30,Some-college,White,Female,45,United-States,<=50K,Michael,Garza
43406,72,9,White,Female,50,England,<=50K,David,Walters
43407,55,Assoc-voc,White,Male,20,United-States,<=50K,Rhonda,Robertson
43408,59,HS-grad,White,Female,40,United-States,<=50K.,Marvin,Bryan
43409,59,Some-college,White,Male,50,United-States,>50K,Dr.,David
43410,23,Some-college,White,Male,42,United-States,<=50K.,Mallory,Valdez
43411,49,Doctorate,White,Female,35,United-States,>50K,Lisa,Stevens
43412,27,,White,Male,40,United-States,<=50K,Joseph,Lynch
43413,60,HS-grad,White,Male,35,United-States,>50K.,Marissa,Morales
43414,27,,White,Male,38,United-States,<=50K.,Phillip,Berry
43415,29,,White,Male,45,United-States,>50K,Beverly,Williams
43416,27,HS-grad,White,Male,35,Ireland,<=50K,Amanda,Vargas
43417,64,HS-grad,White,Male,40,United-States,<=50K,Shawna,King
43418,18,Some-college,White,Female,23,United-States,<=50K.,Mary,Singh
43419,27,Assoc-voc,White,Male,60,United-States,<=50K,Melissa,Brooks
43420,40,Prof-school,White,Male,72,United-States,<=50K,Patrick,Young
43421,42,Prof-school,White,Female,40,United-States,<=50K,Stephanie,Vega
43422,50,Bachelors,White,Male,30,United-States,<=50K.,Laura,Espinoza
43423,41,Bachelors,White,Male,60,United-States,>50K,Eric,Simpson
43424,23,Some-college,Black,Male,20,United-States,<=50K.,Joan,Pace
43425,36,HS-grad,White,Male,45,United-States,<=50K,Christine,Berry
43426,18,11th,White,Male,15,United-States,<=50K,Kathy,Hunter
43427,62,Assoc-voc,Black,Female,20,United-States,<=50K,Brooke,Rodriguez
43428,54,Bachelors,White,Male,40,United-States,>50K,Mr.,James
43429,31,Assoc-voc,White,Male,40,United-States,>50K,David,Scott
43430,29,Masters,White,Male,50,Germany,<=50K.,Thomas,Lambert
43431,27,HS-grad,White,Female,40,Jamaica,<=50K,Lauren,Lane
43432,22,HS-grad,White,Male,50,United-States,<=50K,Crystal,Olson
43433,30,HS-grad,White,Female,30,United-States,<=50K,John,Crosby
43434,26,Some-college,White,Male,40,United-States,>50K,David,Graham
43435,29,Assoc-voc,White,Male,43,United-States,<=50K,Katie,Flowers
43436,37,HS-grad,White,Male,40,United-States,<=50K,Nancy,Williams
43437,51,Some-college,White,Male,48,United-States,<=50K.,Michael,Clark
43438,35,Bachelors,White,Male,40,United-States,<=50K,Colton,Marquez
43439,37,Some-college,White,Female,40,United-States,<=50K,Destiny,Wong
43440,22,,White,Male,10,United-States,<=50K,Carol,Pearson
43441,46,Assoc-acdm,White,Male,45,United-States,>50K.,Julian,Franco
43442,49,Some-college,White,Female,40,United-States,<=50K,James,Brock
43443,64,Bachelors,White,Male,40,United-States,>50K,Jesse,Hunt
43444,25,11th,White,Male,40,Mexico,<=50K,Anthony,Mejia
43445,46,Assoc-voc,White,Male,40,United-States,>50K.,Alexander,Chen
43446,21,Some-college,White,Male,40,United-States,<=50K.,Sharon,King
43447,54,11th,White,Male,40,United-States,<=50K,Patrick,Davenport
43448,52,10th,White,Male,40,United-States,<=50K.,Dawn,Phillips
43449,57,Bachelors,White,Male,80,United-States,<=50K,Thomas,Reed
43450,41,Some-college,White,Female,45,United-States,<=50K,Jose,Golden
43451,36,HS-grad,White,Male,40,United-States,<=50K,Sabrina,Thompson
43452,41,Some-college,White,Male,60,United-States,<=50K.,Brian,Mccormick
43453,31,Bachelors,Black,Female,60,United-States,>50K,Meghan,Cowan
43454,23,Some-college,White,Female,38,United-States,<=50K.,Shane,Allen
43455,43,Prof-school,Asian-Pac-Islander,Male,55,?,>50K,Cathy,Shepard
43456,39,11th,White,Male,1,United-States,<=50K.,Danielle,Austin
43457,34,11th,Amer-Indian-Eskimo,Male,60,United-States,<=50K.,Donna,Burton
43458,50,Some-college,Black,Female,40,United-States,<=50K,Tammy,Shelton
43459,32,Assoc-voc,White,Female,45,United-States,<=50K,Patricia,Velasquez
43460,33,Bachelors,White,Female,40,United-States,<=50K.,Victoria,Hobbs
43461,35,Some-college,White,Male,50,United-States,>50K.,Jack,Brown
43462,23,12th,White,Male,40,United-States,<=50K,Christian,Morris
43463,33,Assoc-acdm,White,Male,40,United-States,<=50K,Leah,Morrow
43464,32,Bachelors,White,Female,40,United-States,>50K,Monique,Robbins
43465,44,HS-grad,White,Male,50,United-States,<=50K,Maria,Martin
43466,40,10th,White,Male,40,,<=50K.,Kenneth,Lowery
43467,27,HS-grad,Amer-Indian-Eskimo,Female,33,United-States,<=50K.,Joseph,Gutierrez
43468,22,Some-college,White,Female,15,United-States,<=50K,Mary,Schneider
43469,66,5th-6th,White,Male,12,United-States,<=50K.,Gregory,Hancock
43470,28,HS-grad,White,Male,40,United-States,<=50K,Leah,Pratt
43471,47,Masters,White,Female,40,England,>50K.,Kelsey,Burke
43472,60,10,White,Male,40,United-States,>50K.,Shelley,Kerr
43473,25,Assoc-voc,White,Male,40,United-States,<=50K,Carlos,Carter
43474,37,Some-college,White,Male,40,United-States,<=50K,Henry,Riley
43475,70,Bachelors,White,Male,50,United-States,>50K,Taylor,Curtis
43476,22,Bachelors,White,Male,40,United-States,<=50K.,Dale,Morton
43477,39,HS-grad,White,Male,30,United-States,<=50K,John,Mathis
43478,62,HS-grad,White,Male,40,United-States,<=50K,Kevin,Odom
43479,50,Some-college,White,Male,40,United-States,<=50K.,Cassie,Burton
43480,21,Some-college,White,Female,25,United-States,<=50K,Deborah,Bowers
43481,31,Prof-school,Asian-Pac-Islander,Male,40,India,<=50K,Stephen,Oneal
43482,23,HS-grad,White,Male,60,United-States,<=50K,Logan,Daniel
43483,27,HS-grad,White,Male,40,United-States,<=50K,Chris,Morris
43484,21,HS-grad,White,Male,40,United-States,<=50K,Richard,Bell
43485,44,Bachelors,White,Female,70,United-States,<=50K.,Jenny,Smith
43486,35,Bachelors,Asian-Pac-Islander,Male,50,?,>50K,Stephen,Wood
43487,77,Assoc-acdm,White,Male,2,United-States,<=50K.,Michael,Harris
43488,29,Bachelors,White,Male,40,United-States,>50K.,Carlos,Allison
43489,47,Bachelors,Black,Female,40,United-States,<=50K,Christina,Mueller
43490,33,Bachelors,White,Male,42,United-States,>50K,Amanda,Randall
43491,30,Some-college,White,Male,40,United-States,<=50K,Kelly,Conner
43492,38,Some-college,Black,Female,40,United-States,<=50K,Nicole,Marshall
43493,55,Some-college,White,Male,58,United-States,<=50K.,Chad,Moreno
43494,17,11th,Black,Male,8,United-States,<=50K,Luis,Robinson
43495,59,Masters,White,Male,50,United-States,>50K,Miranda,Shaw
43496,46,7th-8th,White,Male,40,United-States,<=50K,Malik,Novak
43497,22,Some-college,White,Male,36,United-States,<=50K,Jonathan,Marks
43498,47,HS-grad,White,Female,40,United-States,<=50K,Jonathan,Manning
43499,38,Some-college,White,Male,40,United-States,<=50K.,Andrew,Byrd
43500,30,Some-college,White,Male,65,United-States,<=50K,Matthew,Henson
43501,31,HS-grad,White,Female,40,United-States,<=50K.,David,Jones
43502,69,Assoc-voc,White,Female,50,United-States,<=50K.,Stephen,Mcdonald
43503,24,Bachelors,White,Female,40,United-States,<=50K.,Carlos,Newton
43504,20,6,White,Male,40,United-States,<=50K,James,Strong
43505,50,HS-grad,White,Male,45,United-States,<=50K,Roberto,Gross
43506,25,HS-grad,White,Female,35,United-States,<=50K,Philip,Allen
43507,33,HS-grad,White,Male,66,United-States,<=50K,Tanya,Mcmahon
43508,24,Bachelors,White,Female,40,United-States,<=50K.,Linda,Knapp
43509,46,Bachelors,White,Female,40,United-States,>50K,Stephanie,Delacruz
43510,44,HS-grad,White,Male,96,United-States,<=50K,James,Rowe
43511,40,7th-8th,White,Male,72,United-States,<=50K.,Nathaniel,Jones
43512,28,Some-college,White,Male,48,United-States,<=50K,Annette,Garcia
43513,31,HS-grad,Black,Male,40,United-States,<=50K,Shelly,Daugherty
43514,79,Assoc-acdm,White,Female,2,United-States,>50K,Craig,Perry
43515,34,Masters,White,Male,50,United-States,>50K,Frances,Rice
43516,38,Masters,Asian-Pac-Islander,Male,40,?,<=50K,Kenneth,Smith
43517,28,Assoc-acdm,White,Female,3,United-States,<=50K,Emily,Jacobs
43518,62,HS-grad,White,Male,15,United-States,<=50K.,Colin,Gonzales
43519,45,HS-grad,White,Male,40,United-States,<=50K.,Penny,Ramirez
43520,25,Some-college,White,Female,24,United-States,<=50K,Meagan,Rivera
43521,70,10th,White,Female,40,Greece,<=50K.,Derrick,Miller
43522,39,Doctorate,Other,Male,40,?,<=50K,Ronnie,Reid
43523,24,Some-college,White,Male,40,United-States,<=50K,Amy,Maxwell
43524,27,11th,White,Female,45,United-States,<=50K,Susan,Nelson
43525,48,Bachelors,White,Female,40,United-States,<=50K,Maria,Hawkins
43526,72,4,Black,Female,20,United-States,<=50K.,Darrell,Hughes
43527,37,Some-college,White,Female,40,United-States,<=50K,Michelle,Oliver
43528,37,Assoc-acdm,White,Male,45,United-States,<=50K,Jack,Cooper
43529,45,HS-grad,White,Male,40,?,<=50K,Mrs.,April
43530,29,Masters,White,Female,50,United-States,>50K.,Adam,Thomas
43531,23,Masters,White,Female,30,United-States,<=50K,Ronnie,Suarez
43532,40,Some-college,White,Male,60,United-States,>50K.,Curtis,Anderson
43533,30,Some-college,White,Female,45,United-States,<=50K,Rachel,Butler
43534,57,HS-grad,White,Male,45,United-States,>50K.,Michael,Humphrey
43535,25,Some-college,White,Female,40,United-States,<=50K,Clinton,Phelps
43536,24,Bachelors,Asian-Pac-Islander,Female,40,Philippines,<=50K,Christopher,Campbell
43537,43,HS-grad,Black,Male,40,United-States,<=50K,Ryan,Reed
43538,38,HS-grad,White,Male,64,United-States,<=50K,Dean,Clark
43539,29,Some-college,White,Male,24,United-States,<=50K.,Laura,Solis
43540,50,Doctorate,Black,Male,37,?,>50K,Luis,Stanton
43541,47,HS-grad,White,Male,40,United-States,<=50K,Katrina,Sullivan
43542,25,1st-4th,White,Male,24,Mexico,<=50K,Richard,Jimenez
43543,28,Prof-school,White,Female,65,,<=50K.,Amy,Shepard
43544,30,HS-grad,White,Male,60,Ireland,>50K,Joel,Todd
43545,62,Some-college,White,Female,40,United-States,<=50K,Trevor,Berry
43546,44,Masters,Black,Male,60,United-States,>50K.,Rebecca,Collins
43547,32,HS-grad,Black,Female,13,United-States,<=50K,Patrick,Arellano
43548,59,Bachelors,White,Male,40,United-States,>50K,Jonathan,Daniel
43549,45,HS-grad,White,Female,35,United-States,<=50K,Michelle,Estrada
43550,28,Masters,White,Female,50,United-States,<=50K,Victoria,Rubio
43551,27,HS-grad,Black,Male,40,United-States,<=50K.,Christine,Cunningham
43552,58,HS-grad,Black,Female,40,United-States,<=50K.,Michael,Beck
43553,36,HS-grad,White,Male,37,United-States,<=50K,Jessica,Quinn
43554,31,Some-college,White,Male,40,United-States,>50K.,Terry,Padilla
43555,22,Some-college,White,Male,12,United-States,<=50K,Mr.,Mark
43556,42,Bachelors,White,Male,40,United-States,<=50K,Jake,Boyle
43557,59,Prof-school,White,Male,30,United-States,<=50K,Theresa,Hull
43558,49,Bachelors,White,Male,40,Columbia,<=50K,Cody,Pope
43559,24,HS-grad,White,Male,40,United-States,<=50K,Amy,Payne
43560,49,Bachelors,White,Female,35,United-States,<=50K,Derrick,Mathews
43561,50,Some-college,White,Male,40,United-States,<=50K,Ashley,Oliver
43562,48,Some-college,White,Male,40,United-States,>50K.,Michael,Bryant
43563,32,12th,Black,Female,40,United-States,<=50K,Billy,Park
43564,38,Bachelors,White,Male,41,United-States,>50K.,Heidi,Martin
43565,20,HS-grad,White,Male,40,United-States,<=50K,Laura,Chang
43566,66,Some-college,White,Male,40,United-States,>50K,Carol,Willis
43567,34,10th,Black,Female,40,Jamaica,<=50K,Lee,Jones
43568,40,,White,Male,55,United-States,>50K.,Noah,Mcgee
43569,26,Some-college,White,Male,25,United-States,<=50K.,Anthony,Hart
43570,33,HS-grad,White,Female,35,United-States,<=50K,William,Collins
43571,46,HS-grad,White,Male,40,United-States,<=50K,Jillian,Hubbard
43572,35,HS-grad,White,Male,40,United-States,<=50K,Todd,Swanson
43573,30,7th-8th,White,Male,48,United-States,<=50K,Alec,Lee
43574,25,HS-grad,Black,Female,40,United-States,<=50K,Cindy,May
43575,51,11th,Asian-Pac-Islander,Male,40,Philippines,<=50K,Michele,Jenkins
43576,33,Some-college,White,Female,40,United-States,<=50K,Erik,Hicks
43577,32,HS-grad,White,Female,38,United-States,<=50K.,Lauren,Morales
43578,33,Some-college,White,Male,50,United-States,<=50K,Matthew,Pace
43579,32,HS-grad,White,Male,20,United-States,<=50K.,Lauren,Gregory
43580,27,Bachelors,White,Male,35,United-States,<=50K,Alice,Nelson
43581,41,HS-grad,White,Male,40,United-States,>50K,Nicholas,James
43582,33,HS-grad,White,Male,55,United-States,<=50K,Meredith,Sanchez
43583,29,HS-grad,Asian-Pac-Islander,Male,26,United-States,<=50K.,Regina,Mahoney
43584,51,10th,White,Female,40,United-States,<=50K.,Jessica,Buck
43585,32,Masters,White,Male,50,United-States,<=50K,Michelle,Howard
43586,65,9th,White,Female,40,United-States,<=50K,Rachel,Frazier
43587,32,HS-grad,White,Male,40,United-States,>50K,Derek,Valdez
43588,32,10th,Amer-Indian-Eskimo,Male,40,United-States,<=50K,Theresa,Fisher
43589,60,HS-grad,White,Female,99,United-States,<=50K.,Justin,Livingston
43590,51,Masters,White,Male,40,United-States,>50K,Jennifer,Espinoza
43591,23,HS-grad,White,Male,40,United-States,<=50K,Debra,Ford
43592,21,Some-college,White,Female,35,United-States,<=50K,Brittany,Shaw
43593,67,Doctorate,White,Male,5,United-States,>50K,Mary,Francis
43594,55,Masters,Black,Male,40,United-States,>50K,Ashley,Bell
43595,55,Assoc-acdm,Asian-Pac-Islander,Male,40,United-States,<=50K,Lance,Myers
43596,30,HS-grad,White,Male,45,United-States,<=50K,Jeffrey,Robertson
43597,41,Some-college,White,Male,45,United-States,>50K,Jaime,Davis
43598,50,HS-grad,White,Male,40,United-States,<=50K.,Crystal,Ellis
43599,25,HS-grad,White,Male,40,United-States,<=50K,Christina,Gordon
43600,52,HS-grad,White,Male,40,United-States,<=50K,Mitchell,Terrell
43601,73,HS-grad,White,Male,10,United-States,<=50K.,Kristina,Walker
43602,39,HS-grad,White,Male,45,United-States,<=50K.,Mikayla,Jones
