,hours-per-week,occupation,capital-gain,relationship,education-num,sex,workclass,capital-loss,first_name,last_names
10544,35,Craft-repair,0,Husband,10,Male,Federal-gov,0,Rebecca,Brewer
10545,40,Transport-moving,0,Not-in-family,10,Male,Private,0,Daniel,Charles
10546,40,Prof-specialty,0,Unmarried,16,Female,Local-gov,0,Jeffrey,Stewart
10547,50,Exec-managerial,0,Husband,13,Male,Private,0,Paul,Conley
10548,40,Machine-op-inspct,0,Own-child,4,Male,Private,0,David,Snyder
10549,16,Adm-clerical,0,Other-relative,13,Female,Private,0,Mary,Clark
10550,40,Exec-managerial,0,Husband,6,Male,Private,0,Mark,Boyle
10551,60,Sales,0,Husband,13,Male,Self-emp-inc,0,Carrie,Mcguire
10552,43,?,0,Not-in-family,13,Female,?,0,Jordan,Rodriguez
10553,30,Exec-managerial,0,Not-in-family,13,Male,Private,0,Nicholas,Davies
10554,35,Prof-specialty,0,Husband,15,Male,Self-emp-inc,0,Casey,Howell
10555,40,Machine-op-inspct,0,Own-child,9,Male,Private,0,Janice,Jones
10556,56,Craft-repair,0,Husband,10,Male,Private,0,Gregory,Marquez
10557,40,Adm-clerical,0,Not-in-family,10,Male,Private,0,Anthony,Gonzales
10558,48,Sales,0,Husband,10,Male,Private,0,Xavier,Parker
10559,40,Transport-moving,0,Husband,9,Male,Private,0,Jimmy,Watson
10560,30,Sales,0,Not-in-family,9,Female,State-gov,0,William,Ortega
10561,40,Craft-repair,0,Not-in-family,9,Male,Private,0,Stacey,Gordon
10562,60,Farming-fishing,0,Husband,10,Male,Self-emp-inc,0,Paul,Vance
10563,50,Tech-support,0,Husband,10,Male,Private,0,Glenn,Garcia
10564,35,Adm-clerical,0,Unmarried,10,Female,Private,0,Susan,Ellis
10565,40,Farming-fishing,0,Husband,9,Male,Private,0,Jimmy,Ramos
10566,70,Transport-moving,0,Not-in-family,9,Male,Private,0,Jesse,Hurst
10567,44,Craft-repair,0,Husband,9,Male,Private,0,Heather,Butler
10568,55,Exec-managerial,15024,Husband,10,Male,Private,0,Devin,Stevens
10569,30,?,0,Own-child,10,Male,?,0,Cindy,Ross
10570,31,Transport-moving,0,Husband,4,Male,Private,0,Brandon,Shelton
10571,40,Sales,0,Husband,13,Male,Self-emp-not-inc,0,Jonathan,Oneal
10572,40,Machine-op-inspct,0,Other-relative,3,Female,Private,0,Tracy,Butler
10573,50,Prof-specialty,0,Husband,15,Male,Self-emp-not-inc,0,Stephen,Tran
10574,50,Craft-repair,0,Own-child,6,Male,Self-emp-not-inc,0,Stephanie,Glover
10575,40,,0,Unmarried,9,Female,,0,Justin,Nguyen
10576,40,Prof-specialty,0,Husband,13,Male,Private,1887,Billy,Nielsen
10577,40,Adm-clerical,0,Own-child,9,Female,Private,0,Abigail,Cole
10578,40,Handlers-cleaners,0,Not-in-family,10,Male,Private,0,Richard,Ray
10579,40,Exec-managerial,0,Wife,9,Female,Private,0,Sarah,Hicks
10580,15,Prof-specialty,0,Own-child,10,Female,Self-emp-not-inc,0,Heidi,Williams
10581,40,Exec-managerial,0,Own-child,11,Male,Private,0,Manuel,Baker
10582,40,Exec-managerial,0,Husband,10,Male,Federal-gov,0,Denise,Evans
10583,45,Sales,0,Husband,13,Male,Private,0,Amanda,Sawyer
10584,40,Craft-repair,0,Husband,10,Male,Self-emp-not-inc,1735,Teresa,Mckinney
10585,43,Handlers-cleaners,0,Not-in-family,9,Male,Private,0,Sierra,Carter
10586,20,Other-service,0,Unmarried,6,Female,Private,0,Shannon,Soto
10587,48,Craft-repair,0,Husband,11,Male,Private,0,Jesse,Smith
10588,60,Exec-managerial,15024,Husband,14,Male,Private,0,Luke,Gonzalez
10589,40,Craft-repair,0,Husband,10,Male,Private,0,Tammy,Walters
10590,35,Craft-repair,0,Husband,6,Male,Self-emp-not-inc,0,Tammy,Russell
10591,38,Sales,0,Other-relative,9,Female,Private,0,Angela,Oneal
10592,35,Adm-clerical,0,Not-in-family,10,Female,Private,0,Linda,Ramos
10593,40,Machine-op-inspct,2174,Not-in-family,9,Female,Private,0,Andrew,Reid
10594,60,Exec-managerial,0,Husband,13,Male,Self-emp-not-inc,0,Christian,Mercado
10595,25,Exec-managerial,0,Not-in-family,14,Female,Private,0,Tyler,Vaughn
10596,50,Transport-moving,0,Not-in-family,10,Male,Private,0,Emily,Frazier
10597,40,Farming-fishing,0,Own-child,9,Male,Local-gov,0,Chris,Barnes
10598,12,Other-service,0,Own-child,10,Female,Private,0,Melissa,Santos
10599,40,Sales,0,Not-in-family,13,Male,Private,0,Amy,Bond
10600,40,Exec-managerial,0,Husband,13,Male,Self-emp-not-inc,0,Rebecca,Webb
10601,55,Farming-fishing,3103,Husband,11,Male,Self-emp-not-inc,0,Bonnie,Morales
10602,40,Sales,0,Not-in-family,9,Female,Private,0,Steve,Gibson
10603,75,Sales,0,Unmarried,9,Male,Private,0,Larry,Chen
10604,60,Sales,0,Not-in-family,12,Male,Self-emp-not-inc,0,Nicole,Simon
10605,60,Exec-managerial,0,Not-in-family,10,Male,Self-emp-inc,0,Katherine,Lee
10606,16,Handlers-cleaners,0,Husband,10,Male,Private,0,Todd,Melendez
10607,70,Exec-managerial,0,Not-in-family,10,Female,Private,0,Sarah,Baxter
10608,40,?,0,Own-child,10,Male,?,0,Christopher,Baldwin
10609,40,Machine-op-inspct,0,Husband,9,Male,Private,0,Amy,King
10610,15,Priv-house-serv,0,Not-in-family,2,Female,Private,0,Dean,Cook
10611,40,Other-service,0,Husband,10,Male,Private,0,Sharon,Lee
10612,40,Sales,0,Not-in-family,9,Male,Self-emp-not-inc,0,Kevin,Dudley
10613,40,Adm-clerical,0,Unmarried,10,Female,Private,0,Brooke,Riley
10614,40,Sales,7298,Husband,,Male,Private,0,Gina,Williams
10615,50,Exec-managerial,0,Not-in-family,13,Male,Private,0,Gregory,Cervantes
10616,38,Adm-clerical,0,Husband,9,Male,Private,0,Justin,Holt
10617,40,Prof-specialty,0,Unmarried,14,Female,Private,0,James,Jimenez
10618,40,Machine-op-inspct,0,Unmarried,7,Male,Private,0,Bradley,Cook
10619,40,Transport-moving,0,Husband,9,Male,State-gov,0,Paul,Allen
10620,33,Other-service,0,Unmarried,9,Female,Private,0,Bryan,Wise
10621,40,Handlers-cleaners,1055,Own-child,9,Male,Private,0,Ashley,Mcdaniel
10622,15,Sales,0,Own-child,8,Female,Private,0,Thomas,Munoz
10623,50,Exec-managerial,0,Husband,10,Male,Federal-gov,1902,Joann,Johnson
10624,25,Adm-clerical,0,Own-child,10,Female,Private,0,Ryan,Ochoa
10625,20,Other-service,0,Other-relative,7,Male,Private,0,Kylie,Smith
10626,35,,0,Unmarried,6,Male,,0,Kristi,Bailey
10627,55,Sales,0,Husband,9,Male,Private,0,Russell,Kelly
10628,40,Sales,4064,Husband,10,Male,Private,0,Jeffrey,Ramos
10629,40,Tech-support,4650,Own-child,11,Male,Federal-gov,0,Rachel,Barnes
10630,40,Craft-repair,0,Husband,6,Male,Self-emp-inc,0,Caroline,Rodriguez
10631,40,Craft-repair,0,Husband,9,Male,Private,0,Hannah,Ramos
10632,48,Machine-op-inspct,0,Unmarried,,Female,Private,0,Andrea,Atkinson
10633,35,Prof-specialty,0,Husband,15,Male,Self-emp-inc,2377,Christina,Miranda
10634,45,Adm-clerical,0,Not-in-family,12,Male,Private,0,Michelle,Mejia
10635,25,Other-service,0,Own-child,10,Female,Private,0,Aaron,Mata
10636,40,Sales,0,Unmarried,10,Female,Private,0,Frederick,Fischer
10637,40,?,0,Not-in-family,10,Male,?,0,Mr.,David
10638,45,Handlers-cleaners,0,Own-child,9,Male,Private,0,Kendra,Archer
10639,40,Protective-serv,0,Husband,5,Male,Private,0,Amber,Mckenzie
10640,60,Craft-repair,0,Not-in-family,4,Male,Private,0,Adrian,Stephens
10641,35,Transport-moving,0,Not-in-family,9,Male,Private,0,Amanda,Hart
10642,40,Craft-repair,0,Unmarried,9,Female,Private,0,Jon,Harris
10643,40,Craft-repair,0,Husband,9,Male,Private,0,Donna,Gibson
10644,50,Prof-specialty,0,Not-in-family,7,Female,Private,0,Nichole,Haynes
10645,20,Sales,0,Own-child,7,Male,Private,0,Mark,Chavez
10646,40,Other-service,0,Unmarried,11,Female,Private,0,Micheal,Espinoza
10647,40,Transport-moving,0,Husband,9,Male,Private,0,Richard,Barker
10648,50,Exec-managerial,0,Husband,10,Male,Self-emp-inc,0,Curtis,Thomas
10649,45,Exec-managerial,0,Not-in-family,14,Male,Private,0,Colleen,Gomez
10650,40,Adm-clerical,0,Husband,9,Male,Private,0,Tracy,Campbell
10651,60,Exec-managerial,0,Husband,10,Male,Self-emp-not-inc,0,Frederick,Peters
10652,18,Sales,0,Husband,9,Male,Private,0,Oscar,Dunn
10653,40,Exec-managerial,0,Wife,9,Female,Private,0,Eric,Pennington
10654,72,Sales,0,Husband,9,Male,Self-emp-not-inc,0,Jamie,Spence
10655,70,Exec-managerial,0,Husband,10,Male,Self-emp-not-inc,0,Terrance,Reyes
10656,40,Adm-clerical,0,Own-child,10,Female,Private,0,Donald,Mcknight
10657,40,Sales,0,Husband,13,Male,Private,0,Rebecca,Foster
10658,40,Other-service,0,Unmarried,6,Female,Private,0,Jessica,Serrano
10659,40,Craft-repair,0,Husband,9,Male,Private,0,Robert,Woods
10660,40,Tech-support,0,Husband,12,Male,Private,0,Joann,Ramos
10661,50,Prof-specialty,0,Husband,15,Male,Private,0,Kimberly,Tyler
10662,20,Craft-repair,0,Own-child,13,Male,Private,0,Blake,Sanchez
10663,27,Prof-specialty,0,Wife,13,Female,Private,0,Brittany,Taylor
10664,60,?,0,Own-child,10,Male,?,0,Michele,Schaefer
10665,40,Exec-managerial,0,Not-in-family,9,Female,Private,0,Dylan,Mercado
10666,60,Prof-specialty,0,Husband,14,Male,Private,0,Matthew,Chavez
10667,40,Adm-clerical,0,Husband,9,Male,Private,0,Kelly,Rodriguez
10668,40,Transport-moving,0,Husband,9,Male,Private,0,Alexandra,Long
10669,30,Adm-clerical,0,Wife,6,Female,Private,0,Gregory,George
10670,40,Other-service,0,Unmarried,10,Female,Private,0,April,Schaefer
10671,40,Tech-support,0,Husband,11,Male,Private,0,Danny,Fuller
10672,35,Exec-managerial,13550,Not-in-family,13,Male,Self-emp-not-inc,0,Linda,Ward
10673,60,Exec-managerial,0,Husband,10,Male,Private,0,Jeffery,King
10674,44,Sales,0,Husband,10,Male,Self-emp-not-inc,0,John,David
10675,50,Other-service,0,Own-child,5,Male,Private,0,Christopher,Cooper
10676,40,Prof-specialty,0,Not-in-family,12,Female,Private,0,Traci,Romero
10677,70,Craft-repair,0,Not-in-family,13,Male,Private,0,Kara,Jones
10678,38,Sales,0,Not-in-family,9,Male,Private,0,Jeremy,Clark
10679,40,Exec-managerial,0,Not-in-family,9,Female,Private,0,Daniel,Bell
10680,40,Sales,0,Not-in-family,10,Male,Private,0,Wesley,Benton
10681,40,Adm-clerical,0,Unmarried,9,Female,Private,0,Amanda,Vega
10682,40,Exec-managerial,0,Unmarried,9,Female,Private,0,Sandra,Sanchez
10683,40,Exec-managerial,0,Husband,13,Male,Self-emp-inc,0,Clayton,Stark
10684,36,Other-service,0,Own-child,9,Female,Private,0,Arthur,Kent
10685,55,Prof-specialty,0,Not-in-family,14,Male,Private,0,Ashley,Deleon
10686,40,Adm-clerical,0,Not-in-family,9,Female,Private,0,Angela,Calhoun
10687,40,Prof-specialty,7688,Husband,,Male,Private,0,Christian,Floyd
10688,40,Prof-specialty,0,Not-in-family,13,Female,State-gov,0,Janice,Mcdaniel
10689,40,Craft-repair,0,Not-in-family,10,Male,Private,0,Rebecca,Ramos
10690,40,Prof-specialty,0,Own-child,7,Female,Local-gov,0,April,Mason
10691,40,Exec-managerial,0,Not-in-family,13,Male,Private,0,Todd,Lynch
10692,45,Sales,0,Not-in-family,13,Male,Private,0,Gregory,Gutierrez
10693,24,?,0,Own-child,10,Male,?,0,Shelly,Harris
10694,40,Transport-moving,0,Husband,13,Male,Private,0,Daniel,Rodgers
10695,10,Prof-specialty,0,Own-child,10,Male,State-gov,0,Nicole,Robinson
10696,40,Machine-op-inspct,5178,Husband,9,Male,Private,0,Wendy,Tran
10697,55,Prof-specialty,0,Husband,13,Male,Self-emp-not-inc,0,Bobby,Rivas
10698,15,Prof-specialty,0,Not-in-family,16,Female,Private,0,Alexander,Pierce
10699,35,Prof-specialty,99999,Wife,13,Female,Private,0,Angela,Shaffer
10700,20,Other-service,0,Own-child,9,Female,Private,0,Jeremy,Camacho
10701,40,Transport-moving,0,Husband,5,Male,Self-emp-not-inc,0,Vanessa,Atkins
10702,40,?,0,Husband,9,Male,?,0,Julie,Gordon
10703,40,Tech-support,7430,Unmarried,13,Male,Private,0,Erica,Parker
10704,35,Prof-specialty,0,Not-in-family,15,Male,Self-emp-inc,0,Gail,Ramirez
10705,40,Prof-specialty,0,Not-in-family,14,Female,Private,0,Jimmy,Rasmussen
10706,40,Machine-op-inspct,0,Unmarried,5,Male,Private,0,Alyssa,Tran
10707,40,Prof-specialty,0,Own-child,14,Male,Local-gov,0,Shawn,Marshall
10708,40,Craft-repair,0,Husband,11,Male,Federal-gov,0,Kristin,Wu
10709,44,Craft-repair,0,Husband,9,Male,Private,0,Daniel,Gregory
10710,40,Adm-clerical,0,Wife,13,Female,Private,0,Susan,Cooper
10711,40,Prof-specialty,0,Husband,8,Male,Private,0,Tonya,Mayer
10712,8,,0,Husband,9,Male,,0,Katherine,Powell
10713,40,Exec-managerial,0,Wife,13,Female,Private,0,Albert,Wang
10714,50,Handlers-cleaners,0,Husband,10,Male,Private,0,John,Banks
10715,50,Exec-managerial,0,Husband,10,Male,Self-emp-not-inc,0,Angela,Robbins
10716,60,Prof-specialty,0,Husband,16,Male,Private,2051,Christopher,Serrano
10717,40,Tech-support,0,Own-child,10,Female,Private,0,William,Hardy
10718,36,Tech-support,0,Not-in-family,9,Female,Private,0,Holly,Noble
10719,15,Prof-specialty,0,Husband,,Male,Private,0,Danielle,Torres
10720,60,Transport-moving,0,Own-child,9,Male,Private,0,Margaret,Cox
10721,40,Craft-repair,0,Husband,10,Male,Self-emp-not-inc,0,Dawn,Pearson
10722,40,Prof-specialty,0,Not-in-family,11,Male,Private,0,Cassandra,James
10723,30,Adm-clerical,0,Husband,,Male,Private,0,Brendan,Porter
10724,35,Handlers-cleaners,0,Own-child,10,Male,Private,0,Carlos,Thompson
10725,20,Farming-fishing,0,Husband,9,Male,Self-emp-not-inc,0,Brian,Zavala
10726,80,Exec-managerial,0,Not-in-family,10,Female,Private,0,Kristina,Mercado
10727,40,,0,Own-child,10,Female,,0,Robert,Floyd
10728,40,Prof-specialty,0,Not-in-family,15,Male,Private,0,Taylor,Mccarthy
10729,53,Sales,0,Not-in-family,13,Male,Private,0,Daniel,Caldwell
10730,40,Craft-repair,0,Not-in-family,9,Male,Private,0,Jorge,Carpenter
10731,42,Adm-clerical,0,Unmarried,,Female,Private,0,Travis,West
10732,35,Adm-clerical,0,Wife,10,Female,Private,0,Lindsay,Gonzalez
10733,45,Exec-managerial,0,Husband,9,Male,Private,0,Darrell,Cameron
10734,40,Machine-op-inspct,0,Husband,10,Male,Private,0,Steven,Patton
10735,55,Exec-managerial,0,Not-in-family,13,Female,Private,0,Mary,Russell
10736,44,Adm-clerical,7688,Wife,11,Female,Private,0,Alexander,Reyes
10737,40,Prof-specialty,0,Husband,10,Male,Local-gov,0,Erica,Warren
10738,50,Exec-managerial,2463,Own-child,10,Male,Private,0,Amy,Sosa
10739,65,Craft-repair,0,Husband,9,Male,Private,0,Kari,Mckinney
10740,40,Machine-op-inspct,0,Husband,7,Male,Private,0,Cesar,Palmer
10741,40,Sales,0,Husband,14,Male,Private,0,Kelsey,Rodriguez
10742,50,Machine-op-inspct,0,Not-in-family,9,Female,Private,0,Marcus,Glass
10743,32,Prof-specialty,0,Not-in-family,15,Female,Self-emp-not-inc,0,Peter,Rosario
10744,38,Sales,0,Own-child,9,Male,Private,0,Daniel,Bush
10745,40,Craft-repair,0,Husband,10,Male,Private,0,Douglas,Ball
10746,40,Adm-clerical,0,Own-child,9,Female,State-gov,0,Lisa,Arnold
10747,38,Adm-clerical,3411,Wife,9,Female,Private,0,Brandy,Lopez
10748,40,Craft-repair,3103,Husband,9,Male,Private,0,Taylor,Garrett
10749,55,Prof-specialty,0,Husband,16,Male,State-gov,0,Darrell,Terry
10750,40,Craft-repair,0,Husband,9,Male,Private,0,Tammy,Guzman
10751,60,Handlers-cleaners,0,Not-in-family,9,Male,Private,0,John,Stevens
10752,48,Craft-repair,0,Husband,9,Male,Private,0,Jamie,Stephenson
10753,55,Sales,2597,Not-in-family,9,Male,Self-emp-not-inc,0,Donna,Gilbert
10754,28,Prof-specialty,0,Unmarried,9,Female,Private,0,Chad,Stout
10755,43,Machine-op-inspct,0,Husband,9,Male,Private,0,Louis,Jones
10756,40,Exec-managerial,15024,Husband,12,Male,Federal-gov,0,Christopher,Farrell
10757,40,Handlers-cleaners,0,Own-child,5,Male,Private,0,Steven,Wagner
10758,40,Adm-clerical,0,Husband,10,Male,Private,1628,Shane,Harris
10759,98,Farming-fishing,0,Husband,9,Male,Self-emp-not-inc,0,Wendy,Miller
10760,40,Exec-managerial,0,Husband,11,Male,Private,0,Garrett,Moore
10761,40,Exec-managerial,0,Wife,13,Female,Self-emp-not-inc,0,Kimberly,Wilson
10762,40,Adm-clerical,0,Own-child,11,Female,Self-emp-inc,0,Mary,Bolton
10763,40,Tech-support,0,Husband,,Male,Private,0,Ryan,Bennett
10764,35,?,0,Own-child,10,Female,?,0,Renee,Chavez
10765,40,Tech-support,0,Husband,14,Male,Private,0,David,Doyle
10766,40,Prof-specialty,0,Husband,13,Male,Federal-gov,0,Tiffany,Patrick
10767,8,Adm-clerical,0,Wife,9,Female,Self-emp-inc,0,Billy,Clark
10768,45,Prof-specialty,0,Husband,15,Male,Self-emp-not-inc,0,Alex,Cantu
10769,40,,0,Wife,9,Female,,0,Christine,Fields
10770,30,Tech-support,0,Not-in-family,12,Female,Private,2001,Tina,Hooper
10771,40,Machine-op-inspct,0,Husband,11,Male,Private,0,Cole,Benson
10772,40,Sales,0,Not-in-family,7,Male,Self-emp-not-inc,0,Emily,Grant
10773,50,Sales,0,Husband,13,Male,Self-emp-not-inc,0,Daniel,Carr
10774,40,Other-service,0,Unmarried,9,Female,Private,0,John,Fletcher
10775,10,Adm-clerical,0,Own-child,10,Female,Private,0,Frederick,Green
10776,40,Exec-managerial,15024,Husband,10,Male,Private,0,Jack,Garcia
10777,40,Adm-clerical,0,Unmarried,9,Female,State-gov,0,Megan,Brown
10778,40,Handlers-cleaners,0,Own-child,7,Male,Private,0,Sonia,Harmon
10779,50,Prof-specialty,15024,Husband,15,Male,Federal-gov,0,Terri,Moore
10780,65,Sales,0,Husband,14,Male,Private,2415,Misty,Wilson
10781,50,Tech-support,0,Husband,9,Male,Private,0,Cynthia,Watkins
10782,60,Sales,0,Husband,10,Male,Self-emp-inc,0,Heather,Turner
10783,60,Prof-specialty,0,Own-child,13,Male,Private,0,Kristina,French
10784,40,Protective-serv,0,Not-in-family,14,Male,Private,0,Maria,Simmons
10785,42,Other-service,0,Own-child,9,Female,Private,0,Kyle,Anderson
10786,40,Machine-op-inspct,0,Husband,7,Male,Private,0,Pamela,Carey
10787,40,Farming-fishing,0,Husband,9,Male,Private,0,Joe,Warren
10788,20,Sales,0,Unmarried,9,Female,Self-emp-inc,0,Michele,Ryan
10789,40,Craft-repair,0,Husband,9,Male,Private,0,Tracy,Lynn
10790,60,Prof-specialty,0,Husband,16,Male,Self-emp-inc,0,Edward,Clay
10791,40,Exec-managerial,0,Not-in-family,9,Female,Private,0,Gloria,King
10792,40,Craft-repair,0,Unmarried,10,Male,Private,0,Jessica,Fitzgerald
10793,40,Adm-clerical,0,Not-in-family,11,Female,Local-gov,0,Michael,Mora
10794,30,Handlers-cleaners,0,Other-relative,3,Male,Private,0,Anthony,Mcdaniel
10795,40,Prof-specialty,0,Husband,10,Male,Private,0,Rebecca,Romero
10796,45,?,0,Unmarried,9,Male,?,0,Kimberly,Simpson
10797,50,Adm-clerical,0,Own-child,9,Male,Private,0,Todd,Fox
10798,40,Adm-clerical,0,Unmarried,10,Female,Local-gov,0,Charles,Charles
10799,35,Craft-repair,0,Not-in-family,13,Male,Private,0,Jennifer,Garza
10800,40,Prof-specialty,0,Not-in-family,10,Female,Private,0,Dana,Bowen
10801,58,Adm-clerical,0,Husband,9,Male,Private,0,Joel,Carr
10802,35,Adm-clerical,0,Other-relative,9,Female,Private,0,Barbara,Jones
10803,50,Exec-managerial,0,Husband,14,Male,Private,0,Melanie,Riley
10804,40,Other-service,0,Not-in-family,9,Male,State-gov,0,Susan,Stephens
10805,40,Adm-clerical,0,Husband,9,Male,Private,0,Kristen,Henderson
10806,28,Sales,0,Other-relative,9,Female,Private,0,Olivia,Rocha
10807,40,Exec-managerial,15024,Husband,10,Male,Federal-gov,0,Kelli,Stout
10808,40,Machine-op-inspct,0,Not-in-family,10,Male,Private,0,Tina,Walton
10809,30,Other-service,0,Wife,9,Female,Private,0,Corey,Le
10810,52,Exec-managerial,0,Husband,13,Male,Local-gov,0,Brittany,Scott
10811,40,Craft-repair,0,Husband,9,Male,Private,0,Marvin,Howard
10812,40,Exec-managerial,2202,Not-in-family,14,Female,Private,0,Jacob,Montes
10813,40,Sales,0,Not-in-family,,Male,Private,0,Faith,Johnson
10814,40,?,0,Husband,9,Male,?,0,Angela,Levine
10815,24,Other-service,0,Own-child,10,Male,Private,0,Savannah,Holder
10816,99,Prof-specialty,0,Husband,13,Male,Private,0,Martin,Coffey
10817,40,Adm-clerical,0,Own-child,9,Male,Private,0,Sandra,Fischer
10818,40,Tech-support,0,Husband,9,Male,Private,0,Cody,Henderson
10819,40,Prof-specialty,14344,Not-in-family,11,Female,Private,0,Jacob,Myers
10820,70,Craft-repair,0,Not-in-family,,Male,Private,0,Lindsey,Brown
10821,40,Tech-support,0,Not-in-family,12,Female,Private,0,Karen,Krueger
10822,40,Adm-clerical,0,Unmarried,13,Female,Private,0,Anita,Brooks
10823,60,Sales,0,Husband,10,Male,Private,1977,Gabrielle,Rivera
10824,40,Other-service,0,Unmarried,4,Female,Self-emp-not-inc,0,Tommy,Parker
10825,20,,0,Own-child,10,Female,,0,Marvin,Little
10826,20,Handlers-cleaners,0,Husband,10,Male,Private,0,Nancy,Gonzalez
10827,60,Machine-op-inspct,0,Not-in-family,6,Male,Private,0,Jeremy,Tapia
10828,41,Protective-serv,0,Husband,9,Male,Local-gov,0,Gregg,Lowery
10829,20,Sales,0,Own-child,8,Male,Private,0,Jack,Daniels
10830,50,Exec-managerial,0,Husband,,Male,Self-emp-not-inc,0,Leslie,Wheeler
10831,40,Exec-managerial,0,Husband,13,Male,Private,0,Emily,Boyer
10832,40,Adm-clerical,0,Unmarried,10,Female,Private,0,Cole,Bentley
10833,50,Prof-specialty,0,Wife,13,Female,Local-gov,0,Kevin,Carter
10834,40,Adm-clerical,0,Not-in-family,9,Male,Private,0,Paul,Perry
10835,40,Sales,0,Husband,9,Male,Private,0,Kelsey,Stark
10836,40,Prof-specialty,0,Not-in-family,13,Female,Private,0,David,Nguyen
10837,55,Farming-fishing,0,Husband,11,Male,Self-emp-not-inc,0,Lindsey,Rogers
10838,25,,0,Not-in-family,10,Male,,0,Alice,Wilkerson
10839,40,Machine-op-inspct,0,Not-in-family,13,Male,Private,0,Steven,Quinn
10840,40,Prof-specialty,7298,Husband,16,Male,State-gov,0,Erica,Rogers
10841,40,Exec-managerial,0,Not-in-family,13,Male,Private,0,Tamara,Davis
10842,40,Craft-repair,0,Husband,9,Male,Private,0,Jessica,Tapia
10843,40,Prof-specialty,0,Unmarried,9,Female,Private,0,Kylie,Sanchez
10844,35,Sales,0,Not-in-family,10,Male,Private,0,Angela,Brown
10845,40,Prof-specialty,0,Not-in-family,15,Female,Private,0,Michelle,Nelson
10846,40,Other-service,0,Not-in-family,9,Male,Local-gov,0,Mr.,Thomas
10847,40,Craft-repair,0,Husband,9,Male,Private,0,Shelley,Watts
10848,40,Craft-repair,0,Husband,10,Male,Private,0,Robert,Cardenas
10849,53,Craft-repair,0,Husband,11,Male,Private,0,James,Barr
10850,35,Prof-specialty,0,Unmarried,12,Female,Private,0,Edward,Williams
10851,60,Prof-specialty,0,Not-in-family,14,Female,State-gov,0,Sandra,Myers
10852,60,Prof-specialty,0,Wife,14,Female,Local-gov,0,Tammy,Beck
10853,35,Adm-clerical,0,Own-child,9,Female,Local-gov,0,Tracy,Small
10854,45,Other-service,0,Not-in-family,7,Male,Local-gov,0,Cynthia,Dean
10855,40,Exec-managerial,0,Unmarried,13,Female,Private,0,Kevin,Leon
10856,40,Adm-clerical,0,Unmarried,10,Female,Private,0,Mrs.,Megan
10857,40,Exec-managerial,0,Husband,15,Male,Private,0,Emily,Stephens
10858,32,Machine-op-inspct,0,Unmarried,9,Female,Private,0,Lisa,Barrett
